row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2020 VND,Tại ngày 31 tháng 12 năm > 2019 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2020 VND,numeric__Tại ngày 31 tháng 12 năm > 2019 VND
200,200,200,TÀI SẢN DÀI HẠN,,24.270.715.292.635,20.030.178.893.592,,,24270715292635.0,20030178893592.0
210,210,210,Các khoản phải thu dài hạn,,152.703.993.272,119.847.246.743,,,152703993272.0,119847246743.0
212,212,212,Trả trước cho người bán dài hạn,6(b),73.909.907.257,79.220.337.859,,,73909907257.0,79220337859.0
216,216,216,Phải thu dài hạn khác,7(b),78.794.086.015,40.626.908.884,,,78794086015.0,40626908884.0
220,220,220,Tài sản cố định,,18.074.444.125.582,13.575.615.334.621,,,18074444125582.0,13575615334621.0
221,221,221,Tài sản cố định hữu hình,11(a),17.700.962.089.176,13.227.652.516.604,,,17700962089176.0,13227652516604.0
222,222,222,Nguyên giá,,50.184.811.026.786,43.560.399.396.342,,,50184811026786.0,43560399396342.0
223,223,223,Giá trị khấu hao lũy kế,,(32.483.848.937.610),(30.332.746.879.738),,,-32483848937610.0,-30332746879738.0
227,227,227,Tài sản cố định vô hình,11(b),373.482.036.406,347.962.818.017,,,373482036406.0,347962818017.0
228,228,228,Nguyên giá,,505.152.601.643,462.056.617.887,,,505152601643.0,462056617887.0
229,229,229,Giá trị khấu hao lũy kế,,(131.670.565.237),(114.093.799.870),,,-131670565237.0,-114093799870.0
240,240,240,Tài sản dở dang dài hạn,,2.228.011.170.469,2.770.182.596.994,,,2228011170469.0,2770182596994.0
242,242,242,Chi phí xây dựng cơ bản dở dang,12,2.228.011.170.469,2.770.182.596.994,,12.0,2228011170469.0,2770182596994.0
250,250,250,Đầu tư tài chính dài hạn,,3.241.442.057.503,3.193.116.235.946,,,3241442057503.0,3193116235946.0
251,251,251,Đầu tư vào công ty con,4(b),3.562.870.071.633,3.562.870.071.633,,,3562870071633.0,3562870071633.0
252,252,252,Đầu tư vào công ty liên kết,4(c),284.460.000.000,284.460.000.000,,,284460000000.0,284460000000.0
254,254,254,Dự phòng đầu tư tài chính dài hạn,"4(b),4(c)",(605.888.014.130),(654.213.835.687),,,-605888014130.0,-654213835687.0
260,260,260,Tài sản dài hạn khác,,574.113.945.809,371.417.479.288,,,574113945809.0,371417479288.0
261,261,261,Chi phí trả trước dài hạn,10(b),574.113.945.809,371.417.479.288,,,574113945809.0,371417479288.0
270,270,270,TỔNG TÀI SẢN,,61.639.574.389.217,59.707.037.882.792,,,61639574389217.0,59707037882792.0
