row_label_raw,row_label_full,Tổng Công ty Điện lực Dầu khí Việt Nam,583.144.806.880,370.302.127.151,numeric__583.144.806.880,numeric__370.302.127.151
Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,236.962.736.585,210.276.167.229,236962736585.0,210276167229.0
Tổng Công ty Tư vấn Thiết kế Dầu khí – CTCP,Tổng Công ty Tư vấn Thiết kế Dầu khí – CTCP,Tổng Công ty Tư vấn Thiết kế Dầu khí – CTCP,117.437.036.041,106.149.290.617,117437036041.0,106149290617.0
Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,5.879.400.696,25.390.956.774,5879400696.0,25390956774.0
Tổng Công ty Dầu Việt Nam - CTCP,Tổng Công ty Dầu Việt Nam - CTCP,Tổng Công ty Dầu Việt Nam - CTCP,2.328.717.653,169.242.005.574,2328717653.0,169242005574.0
