row_label_raw,row_label_full,col_0,col_1,2020VND,2019VND,numeric__col_1,numeric__2020VND,numeric__2019VND
(v),(v),(v),Phải trả người bán ngắn hạn (Thuyết minh 13),,,,,
(v),(v),(v),Công ty mẹ,,,,,
(v),(v) > (v),(v),Tập đoàn Dầu khí Việt Nam,76.471.339.838,184.117.736.588,,76471339838.0,184117736588.0
(v),(v),(v),Công ty con,,,,,
(v),(v) > (v),(v),Công ty Cổ phần Bọc ống Dầu khí Việt Nam,118.944.456.416,-,,118944456416.0,
(v),(v) > (v),(v),Công ty Cổ phần Sản xuất Ông thép Dầu khí Việt Nam,66.318.137.669,-,,66318137669.0,
(v),(v) > (v),(v),Công ty Cổ phần Kinh doanh LPG Việt Nam,2.183.586.590,-,,2183586590.0,
(v),(v),(v),Công ty liên kết,,,,,
(v),(v) > (v),(v),Công ty Cổ phần Kinh doanh Khí Miền Nam,19.644.216.209,2.434.083.231,,19644216209.0,2434083231.0
(v),(v),(v),Các bên liên quan khác,,,,,
(v),(v) > (v),(v),Công ty Cổ phần Lọc Hóa Dầu Bình Sơn,441.446.739.201,53.216.420.850,,441446739201.0,53216420850.0
(v),(v) > (v),(v),Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,401.679.592.455,175.912.959.380,,401679592455.0,175912959380.0
(v),(v) > (v),(v),Liên doanh Việt - Nga VietsoPetro,149.542.277.968,200.952.930.031,,149542277968.0,200952930031.0
(v),(v) > (v),(v),Tổng Công ty Cổ phần Vận tải Dầu khí,44.446.493.124,51.052.676.344,,44446493124.0,51052676344.0
(v),(v) > (v),(v),Tổng Công ty Hóa chất Và Dịch vụ Dầu khí,4.876.544.800,-,,4876544800.0,
(v),(v) > (v),(v),Tổng Công ty Cổ phần Xây lắp Dầu khí Việt Nam,3.236.776.645,9.708.095.580,,3236776645.0,9708095580.0
(v),(v) > (v),(v),Tổng Công ty Dầu Việt Nam - CTCP,2.443.134.241,2.381.661.616,,2443134241.0,2381661616.0
(v),(v) > (v),(v),Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,1.529.633.546,4.491.747.071,,1529633546.0,4491747071.0
(v),(v) > (v),(v),Tổng Công ty Cổ phần Bảo hiểm Dầu khí Việt Nam,-,39.868.601.167,,,39868601167.0
(v),(v) > (v),(v),Viện Dầu khí Việt Nam,-,3.123.093.952,,,3123093952.0
(v),(v) > (v),(v),Tổng Công ty Cổ phần Phân bón và Hóa chất Dầu khí,-,2.101.105.600,,,2101105600.0
(v),(v) > (v),(v),,1.332.762.928.702,729.361.111.410,,1332762928702.0,729361111410.0
(vi),(vi),(vi),Chi phí phải trả ngắn hạn (Thuyết minh 15),,,,,
(vi),(vi),(vi),Công ty mẹ,,,,,
(vi),(vi) > (vi),(vi),Tập đoàn Dầu khí Việt Nam,2.278.454.336.677,2.078.691.500.455,,2278454336677.0,2078691500455.0
(vi),(vi),(vi),Các bên liên quan khác,,,,,
(vi),(vi) > (vi),(vi),Tổng Công ty Thăm dò và Khai thác Dầu khí,3.525.639.662,4.081.773.014,,3525639662.0,4081773014.0
(vi),(vi) > (vi),(vi),Tổng công ty cổ phần Khoan và dịch vụ khoan Dầu khí,2.157.369.900,-,,2157369900.0,
(vi),(vi) > (vi),(vi),Liên doanh Việt - Nga VietsoPetro,-,33.084.818.989,,,33084818989.0
(vi),(vi) > (vi),(vi),,2.284.137.346.239,2.115.858.092.458,,2284137346239.0,2115858092458.0
