row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Lợi nhuận kế toán kế toán trước thuế,Lợi nhuận kế toán kế toán trước thuế,Lợi nhuận kế toán kế toán trước thuế,10.024.172.110.141,14.770.969.212.886,10024172110141.0,14770969212886.0
Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,2.004.834.422.028,2.954.193.842.577,2004834422028.0,2954193842577.0
Chi phí không được khấu trừ,Chi phí không được khấu trừ,Chi phí không được khấu trừ,16.407.847.666,13.580.868.395,16407847666.0,13580868395.0
Thu nhập không chịu thuế,Thu nhập không chịu thuế,Thu nhập không chịu thuế,(35.392.852.640),(34.643.581.000),-35392852640.0,-34643581000.0
U'u đãi thuế,U'u đãi thuế,U'u đãi thuế,(30.688.175.179),(83.033.419.216),-30688175179.0,-83033419216.0
Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),1.955.161.241.875,2.850.097.710.757,1955161241875.0,2850097710757.0
Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh riêng:,Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh riêng:,Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh riêng:,,,,
Thuế TNDN - hiện hành,Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh riêng: > Thuế TNDN - hiện hành,Thuế TNDN - hiện hành,1.955.161.241.875,2.850.097.710.757,1955161241875.0,2850097710757.0
Thuế TNDN - hoãn lại,Thuế TNDN - hoãn lại,Thuế TNDN - hoãn lại,-,-,,
,,,1.955.161.241.875,2.850.097.710.757,1955161241875.0,2850097710757.0
