row_label_raw,row_label_full,col_0,Số cổ phiếu,Cổ phiếu phổ thông VND,numeric__Số cổ phiếu,numeric__Cổ phiếu phổ thông VND
Tại ngày 1 tháng 1 năm 2019,Tại ngày 1 tháng 1 năm 2019,Tại ngày 1 tháng 1 năm 2019,1.913.950.000,19.139.500.000.000,1913950000.0,19139500000000.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,-,-,,
Tại ngày 31 tháng 12 năm 2019,Cổ phiếu mới phát hành > Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,1.913.950.000,19.139.500.000.000,1913950000.0,19139500000000.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,-,-,,
Tại ngày 31 tháng 12 năm 2020,Cổ phiếu mới phát hành > Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,1.913.950.000,19.139.500.000.000,1913950000.0,19139500000000.0
