row_label_raw,row_label_full,(c),Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước_1,Thuế và các khoản phải nộp Nhà nước_2,numeric__Thuế và các khoản phải nộp Nhà nước,numeric__Thuế và các khoản phải nộp Nhà nước_1,numeric__Thuế và các khoản phải nộp Nhà nước_2
(c),(c),(c),Thuế TNDN,407.317.506.182,706.467.590.069,,407317506182.0,706467590069.0
(c),(c),(c),Thuế GTGT,70.790.452.402,114.291.157.230,,70790452402.0,114291157230.0
(c),(c),(c),Thuế thu nhập cá nhân,15.374.089.657,15.623.051.848,,15374089657.0,15623051848.0
(c),(c),(c),Khác,1.503.317.371,248.554.367,,1503317371.0,248554367.0
,,,,494.985.365.612,836.630.353.514,,494985365612.0,836630353514.0
