row_label_raw,row_label_full,col_0,2020,2019(Trình bày lại),numeric__2020,numeric__2019(Trình bày lại)
Lợi nhuận thuần phân bố cho các cổ đông (VND),Lợi nhuận thuần phân bố cho các cổ đông (VND),Lợi nhuận thuần phân bố cho các cổ đông (VND),8.069.010.868.266,11.920.871.502.129,8069010868266.0,11920871502129.0
"Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)",(135.399.549.571),(273.114.026.715),-135399549571.0,-273114026715.0
,,,7.933.611.318.695,11.647.757.475.414,7933611318695.0,11647757475414.0
Bình quân số cổ phiếu phố thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phố thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phố thông đang lưu hành (cổ phiếu),1.913.950.000,1.913.950.000,1913950000.0,1913950000.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),4.145,6.086,4145.0,6086.0
