row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,numeric__Công cụ và dụng cụ VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,21.878.254.990,21878254990.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,18.036.562.440,18036562440.0
Chuyển từ chi phí xây dựng cơ bản dở dang,Chuyển từ chi phí xây dựng cơ bản dở dang,Chuyển từ chi phí xây dựng cơ bản dở dang,2.110.772.971,2110772971.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(24.378.600.061),-24378600061.0
Thanh lý,Thanh lý,Thanh lý,(526.270.160),-526270160.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,17.120.720.180,17120720180.0
