row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2023 VND,1/1/2023 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2023 VND,numeric__1/1/2023 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),TÀI SẢN > Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),100,,22.535.021.988.601,22.684.525.282.669,100.0,,22535021988601.0,22684525282669.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,4,4.760.812.990.981,4.200.983.420.980,110.0,4.0,4760812990981.0,4200983420980.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,28.339.741.525,5.548.622.795,111.0,,28339741525.0,5548622795.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,4.732.473.249.456,4.195.434.798.185,112.0,,4732473249456.0,4195434798185.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,3.503.875.585.603,880.027.122.282,120.0,,3503875585603.0,880027122282.0
Chứng khoán kinh doanh,TÀI SẢN > Chứng khoán kinh doanh,Chứng khoán kinh doanh,121,5(a),1.993.875.585.603,800.427.122.282,121.0,,1993875585603.0,800427122282.0
Đầu tư nằm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,123,5(b),1.510.000.000.000,79.600.000.000,123.0,,1510000000000.0,79600000000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,13.443.070.511.865,16.745.263.698.531,130.0,,13443070511865.0,16745263698531.0
Phải thu của khách hàng,TÀI SẢN > Phải thu của khách hàng,Phải thu của khách hàng,131,6,1.015.984.454.739,593.422.840.598,131.0,6.0,1015984454739.0,593422840598.0
Trả trước cho người bán,TÀI SẢN > Trả trước cho người bán,Trả trước cho người bán,132,,20.171.061.039,14.723.370.604,132.0,,20171061039.0,14723370604.0
Phải thu về cho vay ngắn hạn,TÀI SẢN > Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,135,7,3.299.000.000.000,5.970.261.432.792,135.0,7.0,3299000000000.0,5970261432792.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,8(a),9.107.914.996.087,10.166.856.054.537,136.0,,9107914996087.0,10166856054537.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,9,819.118.075.682,844.368.276.133,140.0,9.0,819118075682.0,844368276133.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,832.707.971.816,857.030.947.820,141.0,,832707971816.0,857030947820.0
Dự phòng giảm giá hàng tồn kho,TÀI SẢN > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,149,,(13.589.896.134),(12.662.671.687),149.0,,-13589896134.0,-12662671687.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,8.144.824.470,13.882.764.743,150.0,,8144824470.0,13882764743.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,,8.144.824.470,13.882.764.743,151.0,,8144824470.0,13882764743.0
