row_label_raw,row_label_full,Mối quan hệ,Bản chất giao dịch,Giá trị giao dịch > 2023VND,Giá trị giao dịch > 2022VND,Phải thu/(Phải trả) tại ngày > 31/12/2023VND,Phải thu/(Phải trả) tại ngày > 1/1/2023VND,numeric__Bản chất giao dịch,numeric__Giá trị giao dịch > 2023VND,numeric__Giá trị giao dịch > 2022VND,numeric__Phải thu/(Phải trả) tại ngày > 31/12/2023VND,numeric__Phải thu/(Phải trả) tại ngày > 1/1/2023VND
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,,,,
Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Các bên liên quan khác > Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Bán hàng hóa,7.423.644.865,7.897.106.238,-,-,,7423644865.0,7897106238.0,,
Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Các bên liên quan khác > Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Cung cấp dịch vụ phân phối,60.893.605.576,-,-,-,,60893605576.0,,,
Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Các bên liên quan khác > Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Phải trả tiền bán hàng thu hộ của dịch vụ phân phối,-,-,(269.362.001.707),-,,,,-269362001707.0,
Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Các bên liên quan khác > Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Phí hỗ trợ bán hàng và giao hàng của dịch vụ phân phối,92.907.267.069,-,-,-,,92907267069.0,,,
Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Các bên liên quan khác > Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Mua hàng hóa,196.823.871,1.566.495.220.926,(99.716.423),(130.267.562.017),,196823871.0,1566495220926.0,-99716423.0,-130267562017.0
Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Các bên liên quan khác > Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Cho vay,-,291.000.000.000,-,-,,,291000000000.0,,
Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Các bên liên quan khác > Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Thu hồi khoản cho vay bằng tiền,-,291.000.000.000,-,-,,,291000000000.0,,
Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Các bên liên quan khác > Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Thu nhập lãi cho vay,-,9.226.794.520,-,-,,,9226794520.0,,
Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Các bên liên quan khác > Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Công ty Cổ phần Masan JinJu và chi nhánh (công ty con của Công ty tối tháng 9 năm 2022),Mua tài sản cố định,420.913.690,-,(463.005.059),-,,420913690.0,,-463005059.0,
Công ty TNHH Masan Master Brewer,Các bên liên quan khác > Công ty TNHH Masan Master Brewer,Công ty TNHH Masan Master Brewer,Bán hàng hóa,-,1.392.392,-,181.412,,,1392392.0,,181412.0
Công ty TNHH Một Thành viênMasan Brewery Distribution,Các bên liên quan khác > Công ty TNHH Một Thành viênMasan Brewery Distribution,Công ty TNHH Một Thành viênMasan Brewery Distribution,Bán hàng hóa,34.363.397,6.877.823.784,-,3.086.982.491,,34363397.0,6877823784.0,,3086982491.0
Công ty TNHH Một Thành viênMasan Brewery Distribution,Các bên liên quan khác > Công ty TNHH Một Thành viênMasan Brewery Distribution,Công ty TNHH Một Thành viênMasan Brewery Distribution,Mua hàng hóa,917.852.302,7.705.937.705,-,-,,917852302.0,7705937705.0,,
Công ty TNHH Một Thành viênMasan Brewery Distribution,Các bên liên quan khác > Công ty TNHH Một Thành viênMasan Brewery Distribution,Công ty TNHH Một Thành viênMasan Brewery Distribution,Phí hỗ trợ quản lý,54.527.767.767,35.540.419.406,59.202.736.386,43.423.973.251,,54527767767.0,35540419406.0,59202736386.0,43423973251.0
Công ty TNHH Một Thành viênMasan Brewery HG,Các bên liên quan khác > Công ty TNHH Một Thành viênMasan Brewery HG,Công ty TNHH Một Thành viênMasan Brewery HG,Bán hàng hóa,197.070.250,2.509.022.069,32.819.972,12.517.422,,197070250.0,2509022069.0,32819972.0,12517422.0
Công ty TNHH Một Thành viênMasan Brewery HG,Các bên liên quan khác > Công ty TNHH Một Thành viênMasan Brewery HG,Công ty TNHH Một Thành viênMasan Brewery HG,Mua hàng hóa,2.982.000,834.620,-,-,,2982000.0,834620.0,,
Công ty TNHH Một Thành viênMasan Brewery HG,Các bên liên quan khác > Công ty TNHH Một Thành viênMasan Brewery HG,Công ty TNHH Một Thành viênMasan Brewery HG,Phí hỗ trợ quản lý,-,-,-,2.654.132.879,,,,,2654132879.0
