row_label_raw,row_label_full,Mối quan hệ,Bản chất giao dịch,Giá trị giao dịch > 2023VND,Giá trị giao dịch > 2022VND,Phải thu/(Phải trả) tại ngày > 31/12/2023VND,Phải thu/(Phải trả) tại ngày > 1/1/2023VND,numeric__Bản chất giao dịch,numeric__Giá trị giao dịch > 2023VND,numeric__Giá trị giao dịch > 2022VND,numeric__Phải thu/(Phải trả) tại ngày > 31/12/2023VND,numeric__Phải thu/(Phải trả) tại ngày > 1/1/2023VND
Công ty Cổ phần VinaCafé Biên Hòa,Công ty Cổ phần VinaCafé Biên Hòa,Công ty Cổ phần VinaCafé Biên Hòa,Bán hàng hóa,65.285.472.416,50.075.265.565,-,-,,65285472416.0,50075265565.0,,
Công ty Cổ phần VinaCafé Biên Hòa,Công ty Cổ phần VinaCafé Biên Hòa,Công ty Cổ phần VinaCafé Biên Hòa,Mua hàng hóa và dịch vụ,2.018.909.427.383,1.865.485.884.596,(307.863.278.749),(382.201.922.442),,2018909427383.0,1865485884596.0,-307863278749.0,-382201922442.0
Công ty Cổ phần Nước khoáng Vĩnh Hảo,Công ty Cổ phần Nước khoáng Vĩnh Hảo,Công ty Cổ phần Nước khoáng Vĩnh Hảo,Bán hàng hóa,286.141.253,118.967.091,-,-,,286141253.0,118967091.0,,
Công ty Cổ phần Nước khoáng Vĩnh Hảo,Công ty Cổ phần Nước khoáng Vĩnh Hảo,Công ty Cổ phần Nước khoáng Vĩnh Hảo,Mua hàng hóa và dịch vụ,470.523.034.354,493.369.145.751,(65.696.101.027),(25.649.750.928),,470523034354.0,493369145751.0,-65696101027.0,-25649750928.0
Công ty Cổ phần Nước khoáng Quảng Ninh,Công ty Cổ phần Nước khoáng Quảng Ninh,Công ty Cổ phần Nước khoáng Quảng Ninh,Bán hàng hóa,86.863.312,87.123.215,-,-,,86863312.0,87123215.0,,
Công ty Cổ phần Nước khoáng Quảng Ninh,Công ty Cổ phần Nước khoáng Quảng Ninh,Công ty Cổ phần Nước khoáng Quảng Ninh,Mua hàng hóa và dịch vụ,244.886.322.986,258.746.205.469,(54.943.741.944),(54.825.739.012),,244886322986.0,258746205469.0,-54943741944.0,-54825739012.0
Masan Consumer (Thailand) Limited,Masan Consumer (Thailand) Limited,Masan Consumer (Thailand) Limited,Bán hàng hóa,45.313.834.169,56.784.491.291,16.346.435.761,-,,45313834169.0,56784491291.0,16346435761.0,
Công ty Cổ phần Bột giặt NET,Công ty Cổ phần Bột giặt NET,Công ty Cổ phần Bột giặt NET,Bán hàng hóa,35.149.077.903,68.153.079.512,-,-,,35149077903.0,68153079512.0,,
Công ty Cổ phần Bột giặt NET,Công ty Cổ phần Bột giặt NET,Công ty Cổ phần Bột giặt NET,Mua hàng hóa và dịch vụ,441.400.060.021,236.467.719.634,(50.191.064.962),(59.286.912.372),,441400060021.0,236467719634.0,-50191064962.0,-59286912372.0
Công ty Cổ phần Bột giặt NET,Công ty Cổ phần Bột giặt NET,Công ty Cổ phần Bột giặt NET,Mua hộ nguyên vật liệu,-,63.983.041.871,-,-,,,63983041871.0,,
Công ty Cổ phần Bột giặt NET,Công ty Cổ phần Bột giặt NET,Công ty Cổ phần Bột giặt NET,Phí hỗ trợ quản lý,3.996.446.998,-,-,-,,3996446998.0,,,
Công ty TNHH Hi-Fresh,Công ty TNHH Hi-Fresh,Công ty TNHH Hi-Fresh,Bán hàng hóa,-,81.501.177,-,715.515,,,81501177.0,,715515.0
Công ty TNHH Giặt ủi Chuyên Nghiệp Joins Pro,Công ty TNHH Giặt ủi Chuyên Nghiệp Joins Pro,Công ty TNHH Giặt ủi Chuyên Nghiệp Joins Pro,Bán hàng hóa,151.511.545,14.585.181,158.540.200,16.043.699,,151511545.0,14585181.0,158540200.0,16043699.0
