row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,589,6.057,5.896,750,589.0,6057.0,5896.0,750.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,9.781,36.414,10.741,35.454,9781.0,36414.0,10741.0,35454.0
a. Thuế TNDN,a. Thuế TNDN,a. Thuế TNDN,9.781,35.454,9.781,35.454,9781.0,35454.0,9781.0,35454.0
b. Thuế TNDN nhàthầu nước ngoài,b. Thuế TNDN nhàthầu nước ngoài,b. Thuế TNDN nhàthầu nước ngoài,,960,960,-,,960.0,960.0,
"3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác",61,4.575,4.439,197,61.0,4575.0,4439.0,197.0
Tổng cộng,Tổng cộng,Tổng cộng,10.431,47.046,21.076,36.401,10431.0,47046.0,21076.0,36401.0
