row_label_raw,row_label_full,"Giá trị còn lại của TSCĐ hữu hình đã dùng để thể chấp, cảm cố cho các khoản vay > Cam kết mua TSCĐ có giá trị lớn trong tương lai > Cam kết bán TSCĐ có giá trị lớn trong tương lai > Giá trị còn lại của TSCĐ hữu hình tạm thời không được sử dụng vào sản xuất kinh doanh",31/12/2019 > -,31/12/2018 > -,numeric__31/12/2019 > -,numeric__31/12/2018 > -
Nguyên giá TSCĐ hữu hình đã khấu hao hết nhưng vẫn còn sử dụng,Nguyên giá TSCĐ hữu hình đã khấu hao hết nhưng vẫn còn sử dụng,Nguyên giá TSCĐ hữu hình đã khấu hao hết nhưng vẫn còn sử dụng,120.112,117.225,120112.0,117225.0
Giá trị còn lại của TSCĐ hữu hình đang chờ thanh lý,Giá trị còn lại của TSCĐ hữu hình đang chờ thanh lý,Giá trị còn lại của TSCĐ hữu hình đang chờ thanh lý,-,-,,
