row_label_raw,row_label_full,"CHỈ TIÊU > Số dư tại ngày 01/01/2018 > Lợi nhuận sau thuế năm 2018 > Trích lập các quỹ từ lợi nhuận năm 2017 > Trích quỹ khen thưởng, phúc lợi từ lợi nhuận năm 2017",Vốn góp chủ sở hữu > 3.080.000 > -,Thặng dư vốn cổ phần > 716 > -,Chênh lệch tỷ giá hối đoái > -,Quỹ dự trữ bổ sung vốn điều lệ > 48.189 > - > 2.730 > -,Quỹ đầu tư phát triển > 8.784 > -,Quỹ dự phòng tài chính > 216.054 > - > 5.459 > -,Lợi nhuận chưa phân phối > 63.170 > 41.631 > (8.189) > (22.500),Tổng > 3.416.913 > 41.631 > - > (22.500),numeric__Vốn góp chủ sở hữu > 3.080.000 > -,numeric__Thặng dư vốn cổ phần > 716 > -,numeric__Chênh lệch tỷ giá hối đoái > -,numeric__Quỹ dự trữ bổ sung vốn điều lệ > 48.189 > - > 2.730 > -,numeric__Quỹ đầu tư phát triển > 8.784 > -,numeric__Quỹ dự phòng tài chính > 216.054 > - > 5.459 > -,numeric__Lợi nhuận chưa phân phối > 63.170 > 41.631 > (8.189) > (22.500),numeric__Tổng > 3.416.913 > 41.631 > - > (22.500)
Trích quỹ hoạt động Hội đồng Quản trị - Ban Kiểm soát,Trích quỹ hoạt động Hội đồng Quản trị - Ban Kiểm soát,Trích quỹ hoạt động Hội đồng Quản trị - Ban Kiểm soát,-,-,-,-,-,-,(1.500),(1.500),,,,,,,-1500.0,-1500.0
Số dư tại ngày 31/12/2018,Số dư tại ngày 31/12/2018,Số dư tại ngày 31/12/2018,3.080.000,716,-,50.919,8.784,221.513,72.612,3.434.544,3080000.0,716.0,,50919.0,8784.0,221513.0,72612.0,3434544.0
Số dư tại ngày 01/01/2019,Số dư tại ngày 01/01/2019,Số dư tại ngày 01/01/2019,3.080.000,716,-,50.919,8.784,221.513,72.612,3.434.544,3080000.0,716.0,,50919.0,8784.0,221513.0,72612.0,3434544.0
Lợi nhuận sau thuế năm 2019,Lợi nhuận sau thuế năm 2019,Lợi nhuận sau thuế năm 2019,-,-,-,-,-,-,144.622,144.622,,,,,,,144622.0,144622.0
Chi cổ tức từ lợi nhuận năm 2018,Chi cổ tức từ lợi nhuận năm 2018,Chi cổ tức từ lợi nhuận năm 2018,-,-,-,-,-,-,-,-,,,,,,,,
Trích lập các quỹ từ lợi nhuận năm 2018,Chi cổ tức từ lợi nhuận năm 2018 > Trích lập các quỹ từ lợi nhuận năm 2018,Trích lập các quỹ từ lợi nhuận năm 2018,-,-,-,2.081,,4.163,(6.244),-,,,,2081.0,,4163.0,-6244.0,
"Trích quỹ khen thưởng, phúc lợi từ lợi nhuận năm 2018","Chi cổ tức từ lợi nhuận năm 2018 > Trích quỹ khen thưởng, phúc lợi từ lợi nhuận năm 2018","Trích quỹ khen thưởng, phúc lợi từ lợi nhuận năm 2018",-,-,-,-,-,-,(17.100),(17.100),,,,,,,-17100.0,-17100.0
Trích quỹ hoạt động Hội đồng quản trị - Ban Kiểm soát,Chi cổ tức từ lợi nhuận năm 2018 > Trích quỹ hoạt động Hội đồng quản trị - Ban Kiểm soát,Trích quỹ hoạt động Hội đồng quản trị - Ban Kiểm soát,-,-,-,-,-,-,(1.187),(1.187),,,,,,,-1187.0,-1187.0
Số dư tại ngày 31/12/2019,Chi cổ tức từ lợi nhuận năm 2018 > Số dư tại ngày 31/12/2019,Số dư tại ngày 31/12/2019,3.080.000,716,-,53.000,8.784,225.676,192.703,3.560.879,3080000.0,716.0,,53000.0,8784.0,225676.0,192703.0,3560879.0
