row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm nay
"Sản xuất, bản và kinh doanh thương mại hạt nhựa và bao bi","Sản xuất, bản và kinh doanh thương mại hạt nhựa và bao bi","Sản xuất, bản và kinh doanh thương mại hạt nhựa và bao bi",8.459.812.196.125,8459812196125.0
"Kinh doanh nhà xưởng, cho thuê đất và hạ tầng khu công nghiệp","Kinh doanh nhà xưởng, cho thuê đất và hạ tầng khu công nghiệp","Kinh doanh nhà xưởng, cho thuê đất và hạ tầng khu công nghiệp",706.861.933.137,706861933137.0
Dịch vụ vận chuyển,Dịch vụ vận chuyển,Dịch vụ vận chuyển,70.460.535.177,70460535177.0
Khác,Khác,Khác,20.938.616.235,20938616235.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,9.258.073.280.674,9258073280674.0
