row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số cuối năm
Tải sản phân bổ theo bộ phận lĩnh vực kinh doanh,Tải sản phân bổ theo bộ phận lĩnh vực kinh doanh,Tải sản phân bổ theo bộ phận lĩnh vực kinh doanh,5.593.601.149.905,5593601149905.0
"Sản xuất, bán và kinh doanh thương mại hat nhưa và bao bí","Sản xuất, bán và kinh doanh thương mại hat nhưa và bao bí","Sản xuất, bán và kinh doanh thương mại hat nhưa và bao bí",4.068.805.735.384,4068805735384.0
"Kinh doanh nhà xưởng, cho thuế đất và hạ tầng khu công nghiệp","Kinh doanh nhà xưởng, cho thuế đất và hạ tầng khu công nghiệp","Kinh doanh nhà xưởng, cho thuế đất và hạ tầng khu công nghiệp",1.417.076.647.364,1417076647364.0
Dịch vụ vận chuyển,Dịch vụ vận chuyển,Dịch vụ vận chuyển,107.718.767.157,107718767157.0
Tải sản không phân bổ,Tải sản không phân bổ,Tải sản không phân bổ,2.393.853.008.626,2393853008626.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,7.987.454.158.531,7987454158531.0
