row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Già gốc,Già trị ghi số,Dự phòng,Già gốc,Già trị ghi số,Dự phòng,,,,,,
Chủng khoản kinh doanh ngắn hạn,Chủng khoản kinh doanh ngắn hạn,Chủng khoản kinh doanh ngắn hạn,Chủng khoản kinh doanh ngắn hạn,Chủng khoản kinh doanh ngắn hạn,Chủng khoản kinh doanh ngắn hạn,Chủng khoản kinh doanh ngắn hạn,Chủng khoản kinh doanh ngắn hạn,Chủng khoản kinh doanh ngắn hạn,,,,,,
Cổ phiếu (i),Chủng khoản kinh doanh ngắn hạn > Cổ phiếu (i),Cổ phiếu (i),-,-,-,59.670.020.000,59.670.020.000,-,,,,59670020000.0,59670020000.0,
Dấu tư năm giữ đến ngày đào hạn,Dấu tư năm giữ đến ngày đào hạn,Dấu tư năm giữ đến ngày đào hạn,Dấu tư năm giữ đến ngày đào hạn,Dấu tư năm giữ đến ngày đào hạn,Dấu tư năm giữ đến ngày đào hạn,Dấu tư năm giữ đến ngày đào hạn,Dấu tư năm giữ đến ngày đào hạn,Dấu tư năm giữ đến ngày đào hạn,,,,,,
Tiền gửi,Tiền gửi,Tiền gửi,Tiền gửi,Tiền gửi,Tiền gửi,Tiền gửi,Tiền gửi,Tiền gửi,,,,,,
có ký hạn (ii),Tiền gửi > có ký hạn (ii),có ký hạn (ii),682.600.000.000,682.600.000.000,-,981.626.082.192,981.626.082.192,-,682600000000.0,682600000000.0,,981626082192.0,981626082192.0,
Trải phiếu (iii),Tiền gửi > Trải phiếu (iii),Trải phiếu (iii),76.000.000.000,76.000.000.000,-,210.526.000.000,210.526.000.000,-,76000000000.0,76000000000.0,,210526000000.0,210526000000.0,
TỔNG CỘNG,Tiền gửi > TỔNG CỘNG,TỔNG CỘNG,758.600.000.000,758.600.000.000,-,1.251.822.102.192,1.251.822.102.192,-,758600000000.0,758600000000.0,,1251822102192.0,1251822102192.0,
