row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận kế toàn trước thuế Điều chỉnh cho các khoản:,,318.748.516.546,597.393.373.124,,,318748516546.0,597393373124.0
02,02,02,Khẩu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hình (bao gồm phân bổ lợi thế thương mại),,287.129.075.280,258.634.288.464,,,287129075280.0,258634288464.0
03,03,03,Dự phòng/(hoản nhập dự phòng),,12.264.308.359,(2.398.047.827),,,12264308359.0,-2398047827.0
04,04,04,Lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ,,530.341.283,7.383.267.849,,,530341283.0,7383267849.0
05,05,05,Lãi từ hoạt động đầu tư,,(146.635.069.619),(141.724.783.637),,,-146635069619.0,-141724783637.0
06,06,06,Chi phí lãi vay (bao gồm chi phí phát hành trái phiếu),,206.334.281.030,230.356.969.037,,,206334281030.0,230356969037.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,678.371.452.879,949.645.067.010,,,678371452879.0,949645067010.0
09,09,09,Giảm/(tăng) các khoản phải thu,,12.441.026.520,(421.314.249.089),,,12441026520.0,-421314249089.0
10,10,10,Giảm hàng tôn kho,,257.146.509.042,171.029.824.182,,,257146509042.0,171029824182.0
11,11,11,(Giảm)/tăng các khoản phải trả,,(92.417.605.498),210.732.854.039,,,-92417605498.0,210732854039.0
12,12,12,Tăng chi phí trả trước,,(10.735.054.369),(22.187.621.370),,,-10735054369.0,-22187621370.0
13,13,13,Giảm/(tăng) chứng khoản kinh doanh,,59.670.020.000,(59.670.020.000),,,59670020000.0,-59670020000.0
14,14,14,Tiền lãi vay đã trả,,(199.338.047.060),(227.770.875.379),,,-199338047060.0,-227770875379.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,,(49.594.962.419),(69.758.757.749),,,-49594962419.0,-69758757749.0
17,17,17,Tiền chi khác từ hoạt động kinh doanh,,(43.004.620.889),(41.365.311.171),,,-43004620889.0,-41365311171.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,26,612.538.718.206,489.340.910.473,,26.0,612538718206.0,489340910473.0
,,,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chỉ để mua sâm, xây dựng tài sản cố định (""TSCĐ"") và các tài sản dài hạn khác",,(271.433.582.812),(503.894.953.414),,,-271433582812.0,-503894953414.0
22,22,22,"Tiền thu do thanh lý, nhượng bản",,4.112.727.274,8.263.029.637,,,4112727274.0,8263029637.0
23,23,23,TSCĐ và các tài sản dài hạn khác,,(1.763.101.249.909),(1.993.895.717.230),,,-1763101249909.0,-1993895717230.0
24,24,24,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,2.683.864.408.389,1.543.900.258.132,,,2683864408389.0,1543900258132.0
25,25,25,"Tiền thu hồi cho vay, bán lại công cụ nợ của đơn vị khác",,(847.349.584.134),(82.986.680.000),,,-847349584134.0,-82986680000.0
26,26,26,Tiền chi đầu tư góp vốn vào đơn vị khác (trừ tiên thu về),,92.682.780.000,89.040.042.569,,,92682780000.0,89040042569.0
27,27,27,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,135.925.582.576,79.721.900.455,,,135925582576.0,79721900455.0
30,30,30,Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động đầu tư,,34.701.081.384,(859.852.119.851),,,34701081384.0,-859852119851.0
