row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Giá vốn thành phẩm đã bán,Giá vốn thành phẩm đã bán,Giá vốn thành phẩm đã bán,3.349.858.397.131,3.352.197.555.399,3349858397131.0,3352197555399.0
Giá vốn hàng hóa đã bán,Giá vốn hàng hóa đã bán,Giá vốn hàng hóa đã bán,3.207.342.182.420,4.394.246.711.745,3207342182420.0,4394246711745.0
"Giá vốn bán nhà xưởng, cho thuê đất và hạ tầng khu công nghiệp","Giá vốn bán nhà xưởng, cho thuê đất và hạ tầng khu công nghiệp","Giá vốn bán nhà xưởng, cho thuê đất và hạ tầng khu công nghiệp",28.203.044.703,397.918.614.361,28203044703.0,397918614361.0
Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,64.343.063.434,53.292.203.242,64343063434.0,53292203242.0
Giá vốn hoạt động khác,Giá vốn hoạt động khác,Giá vốn hoạt động khác,1.875.105.992,18.278.817.360,1875105992.0,18278817360.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,6.651.621.793.680,8.215.933.902.107,6651621793680.0,8215933902107.0
