row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
- Chi phí nhân công,Chi phí bán hàng > - Chi phí nhân công,- Chi phí nhân công,20.063.637.746,25.077.683.020,20063637746.0,25077683020.0
- Chi phí khấu hao tài sản cố định,Chi phí bán hàng > - Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,16.015.433.184,16.422.864.677,16015433184.0,16422864677.0
- Chi phí dịch vụ mua ngoài,Chi phí bán hàng > - Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,203.054.444.158,142.050.790.672,203054444158.0,142050790672.0
- Chi phí khác,Chi phí bán hàng > - Chi phí khác,- Chi phí khác,16.711.004.942,31.069.997.109,16711004942.0,31069997109.0
TỔNG CỘNG,Chi phí bán hàng > TỔNG CỘNG,TỔNG CỘNG,255.844.520.030,214.621.335.478,255844520030.0,214621335478.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
- Chi phí nhân công,Chi phí quản lý doanh nghiệp > - Chi phí nhân công,- Chi phí nhân công,52.245.794.511,48.013.057.519,52245794511.0,48013057519.0
- Chi phí nguyên vật liệu,Chi phí quản lý doanh nghiệp > - Chi phí nguyên vật liệu,- Chi phí nguyên vật liệu,719.078.756,777.210.900,719078756.0,777210900.0
- Chi phí khấu hao tài sản cố định,Chi phí quản lý doanh nghiệp > - Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,23.660.755.546,20.923.821.231,23660755546.0,20923821231.0
- Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > - Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,59.532.576.693,58.428.804.001,59532576693.0,58428804001.0
- Trích lập dự phòng phải thu khó đòi,Chi phí quản lý doanh nghiệp > - Trích lập dự phòng phải thu khó đòi,- Trích lập dự phòng phải thu khó đòi,11.746.705.700,-,11746705700.0,
- Chi phí khác,Chi phí quản lý doanh nghiệp > - Chi phí khác,- Chi phí khác,19.060.981.704,20.877.927.784,19060981704.0,20877927784.0
TỔNG CỘNG,Chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,166.965.892.910,149.020.821.435,166965892910.0,149020821435.0
