row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng,Số cuối năm > Giá trị (VND),Số đầu năm > Số lượng,Số đầu năm > Giá trị (VND),numeric__Số cuối năm > Số lượng,numeric__Số cuối năm > Giá trị (VND),numeric__Số đầu năm > Số lượng,numeric__Số đầu năm > Giá trị (VND)
Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,221.759.974,2.217.599.740.000,171.199.976,1.711.999.760.000,221759974.0,2217599740000.0,171199976.0,1711999760000.0
Cổ phiếu đã bán ra công chúng,Cổ phiếu đã bán ra công chúng,Cổ phiếu đã bán ra công chúng,221.759.974,2.217.599.740.000,171.199.976,1.711.999.760.000,221759974.0,2217599740000.0,171199976.0,1711999760000.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,221.759.974,2.217.599.740.000,171.199.976,1.711.999.760.000,221759974.0,2217599740000.0,171199976.0,1711999760000.0
Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,221.759.974,2.217.599.740.000,171.199.976,1.711.999.760.000,221759974.0,2217599740000.0,171199976.0,1711999760000.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,221.759.974,2.217.599.740.000,171.199.976,1.711.999.760.000,221759974.0,2217599740000.0,171199976.0,1711999760000.0
