row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023(Trình bày lại)VND,numeric__Năm 2024VND,numeric__Năm 2023(Trình bày lại)VND
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,190.153.728.301,150.763.712.353,190153728301.0,150763712353.0
Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán đề xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán đề xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán đề xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,-,(10.604.382.386),,-10604382386.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,-,10.604.382.386,,10604382386.0
"+ Số trích quỹ khen thưởng, phúc lợi","+ Số trích quỹ khen thưởng, phúc lợi","+ Số trích quỹ khen thưởng, phúc lợi",-,10.604.382.386,,10604382386.0
