row_label_raw,row_label_full,col_0,01/01/2024,Phát sinh tăng,Phát sinh giảm,31/12/2024,numeric__01/01/2024,numeric__Phát sinh tăng,numeric__Phát sinh giảm,numeric__31/12/2024
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,218.184.054.374,19.924.897.468,7.208.725.456,230.900.226.386,218184054374.0,19924897468.0,7208725456.0,230900226386.0
Cộng,Cộng,Cộng,218.184.054.374,19.924.897.468,7.208.725.456,230.900.226.386,218184054374.0,19924897468.0,7208725456.0,230900226386.0
