row_label_raw,row_label_full,col_0,col_1,31/12/2024 > Giá trị,31/12/2024 > Dự phòng,01/01/2024 > Giá trị,01/01/2024 > Dự phòng,numeric__col_1,numeric__31/12/2024 > Giá trị,numeric__31/12/2024 > Dự phòng,numeric__01/01/2024 > Giá trị,numeric__01/01/2024 > Dự phòng
a),a),a),Ngắn hạn,672.081.978.294,(5.764.474.020),677.350.443.865,(5.815.175.120),,672081978294.0,-5764474020.0,677350443865.0,-5815175120.0
a),a),a),Tạm ứng,1.856.699.728,-,1.417.477.114,-,,1856699728.0,,1417477114.0,
a),a),a),"Cầm cố, ký cược, ký quỹ",42.729.850.652,(5.100.000.000),42.751.950.652,(5.100.000.000),,42729850652.0,-5100000000.0,42751950652.0,-5100000000.0
a),a),a),Công ty TNHH MTV Vật liệu xây dựng và Xây lắp thương mại BMC (1),5.100.000.000,(5.100.000.000),5.100.000.000,(5.100.000.000),,5100000000.0,-5100000000.0,5100000000.0,-5100000000.0
a),a),a),Sở Kế hoạch và Đầu tư thành phố Hà Nội (2),2.720.000.000,-,2.720.000.000,-,,2720000000.0,,2720000000.0,
a),a),a),Sở Kế hoạch và Đầu tư tỉnh Kiên Giang (3),14.715.000.000,-,14.715.000.000,-,,14715000000.0,,14715000000.0,
a),a),a),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (4),19.831.495.000,-,19.831.495.000,-,,19831495000.0,,19831495000.0,
a),a),a),"Các khoản ký quỹ, ký cược khác",363.355.652,-,385.455.652,-,,363355652.0,,385455652.0,
a),a),a),Phải thu khác,627.495.427.914,(664.474.020),633.181.016.099,(715.175.120),,627495427914.0,-664474020.0,633181016099.0,-715175120.0
a),a),a),Lãi dự thu tiền gửi,5.116.472.366,-,10.436.928.437,-,,5116472366.0,,10436928437.0,
a),a),a),Các khoản phải thu khác,622.378.955.548,(664.474.020),622.744.087.662,(715.175.120),,622378955548.0,-664474020.0,622744087662.0,-715175120.0
a),a),a),Tiền đền bù dự án Khu biệt thự cao cấp Sonasea Residences (5),615.882.351.880,-,612.727.646.590,-,,615882351880.0,,612727646590.0,
a),a),a),Thuế TNCN phải thu CBCNV,2.131.288.189,-,2.071.021.535,-,,2131288189.0,,2071021535.0,
a),a),a),Các khoản phải thu khác,4.365.315.479,(664.474.020),7.945.419.537,(715.175.120),,4365315479.0,-664474020.0,7945419537.0,-715175120.0
b),b),b),Dài hạn,9.949.570.694,-,14.507.856.507,-,,9949570694.0,,14507856507.0,
b),b),b),"Ký quỹ, ký cược dài hạn",8.257.486.694,-,12.815.772.507,-,,8257486694.0,,12815772507.0,
b),b),b),Phải thu khác,1.692.084.000,-,1.692.084.000,-,,1692084000.0,,1692084000.0,
b),b),b),Ban đền bù GPMB Quốc Oai (6),1.692.084.000,-,1.692.084.000,-,,1692084000.0,,1692084000.0,
b),b),b),Cộng,682.031.548.988,(5.764.474.020),691.858.300.372,(5.815.175.120),,682031548988.0,-5764474020.0,691858300372.0,-5815175120.0
