row_label_raw,row_label_full,col_0,Số trước điều chỉnhVND,Số điều chỉnhVND,Số sau điều chỉnhVND,numeric__Số trước điều chỉnhVND,numeric__Số điều chỉnhVND,numeric__Số sau điều chỉnhVND
Lợi nhuận kế toán sau thuế TNDN,Lợi nhuận kế toán sau thuế TNDN,Lợi nhuận kế toán sau thuế TNDN,150.763.712.353,-,150.763.712.353,150763712353.0,,150763712353.0
Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,-,(10.604.382.386),(10.604.382.386),,-10604382386.0,-10604382386.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,-,10.604.382.386,10.604.382.386,,10604382386.0,10604382386.0
"+ Số trích quỹ khen thưởng, phúc lợi","+ Số trích quỹ khen thưởng, phúc lợi","+ Số trích quỹ khen thưởng, phúc lợi",-,10.604.382.386,10.604.382.386,,10604382386.0,10604382386.0
Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,150.763.712.353,,140.159.329.967,150763712353.0,,140159329967.0
Cổ phiếu phổ thông đang lưu hành bình quân trong năm,Cổ phiếu phổ thông đang lưu hành bình quân trong năm,Cổ phiếu phổ thông đang lưu hành bình quân trong năm,304.577.514,,304.577.514,304577514.0,,304577514.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,"494,99",,"460,18",494.99,,460.18
