row_label_raw,row_label_full,col_0,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
,,,VND,VND,,
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,,
Dự án Khu tổ hợp du lịch nghi dưỡng Sonasea Vân Đồn Harbor City,Xây dựng cơ bản dở dang > Dự án Khu tổ hợp du lịch nghi dưỡng Sonasea Vân Đồn Harbor City,Dự án Khu tổ hợp du lịch nghi dưỡng Sonasea Vân Đồn Harbor City,927.854.770.545,1.461.306.169.389,927854770545.0,1461306169389.0
Dự án Khu du lịch Green Hotel & Resort,Xây dựng cơ bản dở dang > Dự án Khu du lịch Green Hotel & Resort,Dự án Khu du lịch Green Hotel & Resort,59.292.802.775,57.578.511.575,59292802775.0,57578511575.0
Các dự án khác,Xây dựng cơ bản dở dang > Các dự án khác,Các dự án khác,90.406.390.319,21.372.730.680,90406390319.0,21372730680.0
Cộng,Xây dựng cơ bản dở dang > Cộng,Cộng,1.077.553.963.639,1.540.257.411.644,1077553963639.0,1540257411644.0
