row_label_raw,row_label_full,Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (*),190.153.728.301,140.159.329.967,numeric__190.153.728.301,numeric__140.159.329.967
Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ,Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ,Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ,522.855.226,304.577.514,522855226.0,304577514.0
Lãi cơ bản trên cổ phiếu (**),Lãi cơ bản trên cổ phiếu (**),Lãi cơ bản trên cổ phiếu (**),"363,68","460,18",363.68,460.18
