row_label_raw,row_label_full,col_0,col_1,31/12/2024VND,01/01/2024VND,numeric__col_1,numeric__31/12/2024VND,numeric__01/01/2024VND
a),a),a),Phải nộp,,,,,
a),a) > a),a),Thuế GTGT đầu ra,3.358.545.805,9.924.064.304,,3358545805.0,9924064304.0
a),a) > a),a),Thuế tiêu thụ đặc biệt,2.415.954,1.929.042,,2415954.0,1929042.0
a),a) > a),a),Thuế TNDN,50.832.721.838,72.268.277.221,,50832721838.0,72268277221.0
a),a) > a),a),Thuế TNCN,1.571.427.800,1.452.077.154,,1571427800.0,1452077154.0
a),a) > a),a),"Thuế đất, tiền thuê đất",-,220.473.291,,,220473291.0
a),a) > a),a),Thuế khác,540.299.545,524.963.102,,540299545.0,524963102.0
,,,Cộng,56.305.410.942,84.391.784.114,,56305410942.0,84391784114.0
b),b),b),Phải thu,,,,,
b),b) > b),b),Thuế GTGT đầu ra,9.220.978,71.021.275,,9220978.0,71021275.0
b),b) > b),b),Thuế TNDN,4.188.304.411,4.239.316.239,,4188304411.0,4239316239.0
b),b) > b),b),Thuế TNCN,117.889.672,-,,117889672.0,
b),b) > b),b),"Thuế đất, tiền thuê đất",17.185.390.855,18.707.541.489,,17185390855.0,18707541489.0
b),b) > b),b),Thuế khác,-,10.000,,,10000.0
,,,Cộng,21.500.805.916,23.017.889.003,,21500805916.0,23017889003.0
