row_label_raw,row_label_full,col_0,col_1,31/12/2024VND,01/01/2024VND,numeric__col_1,numeric__31/12/2024VND,numeric__01/01/2024VND
a),a),a),Ngắn hạn,298.687.326.643,275.338.927.072,,298687326643.0,275338927072.0
a),a),a),"Kinh phí công đoàn, BHXH, BHYT, BHTN phải trả",2.516.197.845,3.697.024.515,,2516197845.0,3697024515.0
a),a),a),"Nhận ký quỹ, ký cược ngắn hạn",172.039.868.158,153.975.208.379,,172039868158.0,153975208379.0
a),a),a),Trần Ngọc Thảo (1),115.756.914.694,115.756.914.694,,115756914694.0,115756914694.0
a),a),a),Đặt cọc thuê nhà tháp C.E.O,3.254.618.269,2.554.553.369,,3254618269.0,2554553369.0
a),a),a),Công ty CP Bất động sản BHS,4.460.000.000,4.460.000.000,,4460000000.0,4460000000.0
a),a),a),"Nhận ký quỹ, ký cược ngắn hạn khác",48.568.335.195,31.203.740.316,,48568335195.0,31203740316.0
a),a),a),"Phải trả, phải nộp khác",124.131.260.640,117.666.694.178,,124131260640.0,117666694178.0
a),a),a),Công ty TNHH Dịch vụ bất động sản Đảo Vàng,2.095.718.769,2.095.718.769,,2095718769.0,2095718769.0
a),a),a),Khoản cam kết phải trả cho khách hàng theo hợp đồng quản lý cho thuê căn hộ (2),69.715.573.690,50.707.374.082,,69715573690.0,50707374082.0
a),a),a),Tiền quỹ dự phòng và sửa chữa khu vực chung đã thu của khách hàng mua căn hộ (2% giá bán căn hộ nghi dưỡng),19.449.107.309,19.449.107.309,,19449107309.0,19449107309.0
a),a),a),Trung tâm phát triển quỹ đất huyện Quốc Oai (3),2.361.511.922,2.361.511.922,,2361511922.0,2361511922.0
a),a),a),Công ty CP Senreal (4),16.711.585.512,16.711.585.512,,16711585512.0,16711585512.0
a),a),a),"Các khoản phải trả, phải nộp khác",13.797.763.438,26.341.396.584,,13797763438.0,26341396584.0
b),b),b),Dài hạn,36.861.340.756,34.480.573.200,,36861340756.0,34480573200.0
b),b),b),"Nhận ký quỹ, ký cược dài hạn",31.861.340.756,29.480.573.200,,31861340756.0,29480573200.0
b),b),b),"Các khoản phải trả, phải nộp khác",5.000.000.000,5.000.000.000,,5000000000.0,5000000000.0
b),b),b),Phải trả Công ty CP Senreal (4),5.000.000.000,5.000.000.000,,5000000000.0,5000000000.0
b),b),b),Cộng,335.548.667.399,309.819.500.272,,335548667399.0,309819500272.0
