row_label_raw,row_label_full,31/12/2024VND,01/01/2024VND,numeric__01/01/2024VND
5.404.064.320.000,5.404.064.320.000,5.404.064.320.000,5.146.787.600.000,5146787600000.0
5.404.064.320.000,5.404.064.320.000,5.404.064.320.000,5.146.787.600.000,5146787600000.0
Năm 2024VND,Năm 2024VND,Năm 2024VND,Năm 2023VND,
5.404.064.320.000,Năm 2024VND > 5.404.064.320.000,5.404.064.320.000,5.146.787.600.000,5146787600000.0
5.146.787.600.000,Năm 2024VND > 5.146.787.600.000,5.146.787.600.000,2.573.399.850.000,2573399850000.0
257.276.720.000,Năm 2024VND > 257.276.720.000,257.276.720.000,2.573.387.750.000,2573387750000.0
5.404.064.320.000,Năm 2024VND > 5.404.064.320.000,5.404.064.320.000,5.146.787.600.000,5146787600000.0
257.276.720.000,257.276.720.000,257.276.720.000,-,
