row_label_raw,row_label_full,col_0,31/12/2024 > Giá trị,31/12/2024 > Dự phòng,01/01/2024 > Giá trị,01/01/2024 > Dự phòng,numeric__31/12/2024 > Giá trị,numeric__31/12/2024 > Dự phòng,numeric__01/01/2024 > Giá trị,numeric__01/01/2024 > Dự phòng
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Công ty CP Khách sạn An Thịnh Phát,Ngắn hạn > Công ty CP Khách sạn An Thịnh Phát,Công ty CP Khách sạn An Thịnh Phát,19.228.860.000,(14.240.940.000),19.228.860.000,(14.240.940.000),19228860000.0,-14240940000.0,19228860000.0,-14240940000.0
Công ty CP Xây dựng và Thương mại Vạn Phát,Ngắn hạn > Công ty CP Xây dựng và Thương mại Vạn Phát,Công ty CP Xây dựng và Thương mại Vạn Phát,24.451.494.272,(12.478.919.558),24.451.494.272,(8.735.243.691),24451494272.0,-12478919558.0,24451494272.0,-8735243691.0
Các đối tượng khác,Ngắn hạn > Các đối tượng khác,Các đối tượng khác,593.998.869.828,(46.148.253.701),610.740.175.199,(35.080.929.974),593998869828.0,-46148253701.0,610740175199.0,-35080929974.0
Cộng,Ngắn hạn > Cộng,Cộng,637.679.224.100,(72.868.113.259),654.420.529.471,(58.057.113.665),637679224100.0,-72868113259.0,654420529471.0,-58057113665.0
