row_label_raw,row_label_full,col_0,col_1,Năm 2024VND,Năm 2023VND,numeric__col_1,numeric__Năm 2024VND,numeric__Năm 2023VND
1.,1.,1.,Các giao dịch không bằng tiền ảnh hưởng đến báo cáo lưu chuyển tiền tệ trong tương lai,,,,,
1.,1. > 1.,1.,Phân bổ chi phí phát hành trái phiếu,-,490.249.630,,,490249630.0
1.,1. > 1.,1.,Tiền thu từ đi vay tăng do lãi vay nhập gốc,6.576.271.281,-,,6576271281.0,
1.,1. > 1.,1.,Trà cổ tức bằng cổ phiếu,257.276.720.000,-,,257276720000.0,
2.,2.,2.,Số tiền đi vay thực thu trong năm,,,,,
2.,2. > 2.,2.,Tiền thu từ đi vay theo khế ước thông thường,519.351.641.617,1.076.830.469.737,,519351641617.0,1076830469737.0
3.,3.,3.,Số tiền đã thực trả gốc vay trong năm,,,,,
3.,3. > 3.,3.,Tiền trả nợ gốc vay theo khế ước thông thường,819.377.004.343,1.420.810.618.337,,819377004343.0,1420810618337.0
