row_label_raw,row_label_full,col_0,Năm 2024VND,numeric__Năm 2024VND
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",239.811.308.533,239811308533.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,317.978.415.154,317978415154.0
Chi phí khấu hao tài sản cố định và phân bổ lợi thế thương mại,Chi phí khấu hao tài sản cố định và phân bổ lợi thế thương mại,Chi phí khấu hao tài sản cố định và phân bổ lợi thế thương mại,110.597.989.911,110597989911.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,417.549.006.183,417549006183.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,150.061.615.455,150061615455.0
Cộng,Cộng,Cộng,1.235.998.335.236,1235998335236.0
