row_label_raw,row_label_full,col_0,Quá hạn dưới 90 ngày Triệu VND,Quá hạn từ 91 đến 180 ngày Triệu VND,Quá hạn từ 181 đến 360 ngày Triệu VND,Quá hạn trên 360 ngày Triệu VND,Tổng cộngTriệu VND,numeric__Quá hạn dưới 90 ngày Triệu VND,numeric__Quá hạn từ 91 đến 180 ngày Triệu VND,numeric__Quá hạn từ 181 đến 360 ngày Triệu VND,numeric__Quá hạn trên 360 ngày Triệu VND,numeric__Tổng cộngTriệu VND
Tiền gửi và cho vay các TCTD khác - gộp,Tiền gửi và cho vay các TCTD khác - gộp,Tiền gửi và cho vay các TCTD khác - gộp,-,-,-,442.500,442.500,,,,442500.0,442500.0
Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,2.631.165,478.087,902.868,1.580.636,5.592.756,2631165.0,478087.0,902868.0,1580636.0,5592756.0
Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,-,100.000,-,280.000,380.000,,100000.0,,280000.0,380000.0
Đầu tư sẵn sàng để bán,Đầu tư sẵn sàng để bán,Đầu tư sẵn sàng để bán,-,100.000,-,-,100.000,,100000.0,,,100000.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,-,-,-,280.000,280.000,,,,280000.0,280000.0
Tài sản Có khác - gộp,Tài sản Có khác - gộp,Tài sản Có khác - gộp,-,5.469,13.541,576.695,595.705,,5469.0,13541.0,576695.0,595705.0
,,,2.631.165,583.556,916.409,2.879.831,7.010.961,2631165.0,583556.0,916409.0,2879831.0,7010961.0
