row_label_raw,row_label_full,col_0,31/12/2015Triệu VND,31/12/2014Triệu VND,numeric__31/12/2015Triệu VND,numeric__31/12/2014Triệu VND
Cho vay khách hàng của Ngân hàng,Cho vay khách hàng của Ngân hàng,Cho vay khách hàng của Ngân hàng,Cho vay khách hàng của Ngân hàng,Cho vay khách hàng của Ngân hàng,,
Cho vay các tổ chức kinh tế và cá nhân trong nước,Cho vay khách hàng của Ngân hàng > Cho vay các tổ chức kinh tế và cá nhân trong nước,Cho vay các tổ chức kinh tế và cá nhân trong nước,116.341.975,96.794.422,116341975.0,96794422.0
Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay khách hàng của Ngân hàng > Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,432.151,521.654,432151.0,521654.0
"Cho vay bằng vốn tài trợ, ủy thác đầu tư","Cho vay khách hàng của Ngân hàng > Cho vay bằng vốn tài trợ, ủy thác đầu tư","Cho vay bằng vốn tài trợ, ủy thác đầu tư",533.357,303.030,533357.0,303030.0
Các khoản trả thay cho khách hàng,Cho vay khách hàng của Ngân hàng > Các khoản trả thay cho khách hàng,Các khoản trả thay cho khách hàng,19.796,55.962,19796.0,55962.0
Cho vay các tổ chức kinh tế và cá nhân nước ngoài,Cho vay khách hàng của Ngân hàng > Cho vay các tổ chức kinh tế và cá nhân nước ngoài,Cho vay các tổ chức kinh tế và cá nhân nước ngoài,2.627.945,1.902.798,2627945.0,1902798.0
Các khoản phải thu khách hàng của,Các khoản phải thu khách hàng của,Các khoản phải thu khách hàng của,Các khoản phải thu khách hàng của,Các khoản phải thu khách hàng của,,
Công ty Cổ phần Chứng khoán MB,Công ty Cổ phần Chứng khoán MB,Công ty Cổ phần Chứng khoán MB,Công ty Cổ phần Chứng khoán MB,Công ty Cổ phần Chứng khoán MB,,
"Các hợp đồng REPO, hỗ trợ tài chính và ứng trước cho khách hàng","Công ty Cổ phần Chứng khoán MB > Các hợp đồng REPO, hỗ trợ tài chính và ứng trước cho khách hàng","Các hợp đồng REPO, hỗ trợ tài chính và ứng trước cho khách hàng",1.393.406,991.140,1393406.0,991140.0
,,,121.348.630,100.569.006,121348630.0,100569006.0
