row_label_raw,row_label_full,col_0,31/12/2015 > Kỳ hạn,31/12/2015 > Lãi suất năm,31/12/2014 > Kỳ hạn,31/12/2014 > Lãi suất năm,numeric__31/12/2015 > Kỳ hạn,numeric__31/12/2015 > Lãi suất năm,numeric__31/12/2014 > Kỳ hạn,numeric__31/12/2014 > Lãi suất năm
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,,,,
Trái phiếu Chính phủ và trái phiếu do Chính phủ bảo lãnh,Trái phiếu Chính phủ và trái phiếu do Chính phủ bảo lãnh,Trái phiếu Chính phủ và trái phiếu do Chính phủ bảo lãnh,3 tháng - 15 năm,"0,00% - 13,20%",1 năm - 10 năm,"5,60% - 13,20%",,,,
Trái phiếu do các TCTD trong nước phát hành,Trái phiếu do các TCTD trong nước phát hành,Trái phiếu do các TCTD trong nước phát hành,6 tháng - 5 năm,"7,90% - 10,33%",3 năm - 5 năm,"8,00% - 9,05%",,,,
Trái phiếu do các TCKT trong nước phát hành,Trái phiếu do các TCTD trong nước phát hành > Trái phiếu do các TCKT trong nước phát hành,Trái phiếu do các TCKT trong nước phát hành,Không áp dụng,Không áp dụng,4 năm,"12,38%",,,,0.12380000000000001
