row_label_raw,row_label_full,col_0,Giao dịch,Giao dịch_1,numeric__Giao dịch,numeric__Giao dịch_1
,,,2015Triệu VND,2014Triệu VND,,
Cổ đông lớn,Cổ đông lớn,Cổ đông lớn,Cổ đông lớn,Cổ đông lớn,,
Chi phí lãi tiền gửi,Cổ đông lớn > Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,(736.807),(581.195),-736807.0,-581195.0
Chi phí lãi tiền vay,Cổ đông lớn > Chi phí lãi tiền vay,Chi phí lãi tiền vay,(227.536),(239.342),-227536.0,-239342.0
Thu nhập lãi tiền vay,Cổ đông lớn > Thu nhập lãi tiền vay,Thu nhập lãi tiền vay,371.997,268.323,371997.0,268323.0
