row_label_raw,row_label_full,col_0,2015Triệu VND,2014Triệu VND,numeric__2015Triệu VND,numeric__2014Triệu VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,
Số dư đầu năm,Nguyên giá > Số dư đầu năm,Số dư đầu năm,273.170,178.592,273170.0,178592.0
Tăng trong năm,Nguyên giá > Tăng trong năm,Tăng trong năm,37.905,139.080,37905.0,139080.0
Giảm trong năm,Nguyên giá > Giảm trong năm,Giảm trong năm,(9.087),(44.502),-9087.0,-44502.0
Số dư cuối năm,Nguyên giá > Số dư cuối năm,Số dư cuối năm,301.988,273.170,301988.0,273170.0
Hao mòn lũy kế,Hao mòn lũy kế,Hao mòn lũy kế,Hao mòn lũy kế,Hao mòn lũy kế,,
Số dư đầu năm,Hao mòn lũy kế > Số dư đầu năm,Số dư đầu năm,505,-,505.0,
Khấu hao trong năm,Hao mòn lũy kế > Khấu hao trong năm,Khấu hao trong năm,3.032,505,3032.0,505.0
Số dư cuối năm,Hao mòn lũy kế > Số dư cuối năm,Số dư cuối năm,3.537,505,3537.0,505.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,
Số dư đầu năm,Giá trị còn lại > Số dư đầu năm,Số dư đầu năm,272.665,178.592,272665.0,178592.0
Số dư cuối năm,Giá trị còn lại > Số dư cuối năm,Số dư cuối năm,298.451,272.665,298451.0,272665.0
