row_label_raw,row_label_full,1,Bảo lãnh vay vốn,37,85.085.432.100,91.044.535.295,numeric__Bảo lãnh vay vốn,numeric__37,numeric__85.085.432.100,numeric__91.044.535.295
2,2,2,Cam kết giao dịch hối đoái Trong đó:,37,47.986.481.827.232,27.279.890.926.374,,37.0,47986481827232.0,27279890926374.0
,,,■ Cam kết mua ngoại tệ,,1.185.122.030.475,395.761.500.000,,,1185122030475.0,395761500000.0
,,,■ Cam kết bán ngoại tệ,,1.185.052.450.000,396.612.795.864,,,1185052450000.0,396612795864.0
,,,■ Cam kết giao dịch hoán đổi tiền tệ,,45.616.307.346.757,26.487.516.630.510,,,45616307346757.0,26487516630510.0
4,4,4,Cam kết trong nghiệp vụ L/C,37,1.867.433.114.624,867.903.898.621,,37.0,1867433114624.0,867903898621.0
5,5,5,Bảo lãnh khác,37,7.236.986.917.528,6.938.175.860.994,,37.0,7236986917528.0,6938175860994.0
