row_label_raw,row_label_full,Nhận tiền gửi,1.140.527.489.531,3.167.348.137.312,numeric__1.140.527.489.531,numeric__3.167.348.137.312
Rút tiền gửi,Rút tiền gửi,Rút tiền gửi,1.084.197.012.800,3.200.525.278.740,1084197012800.0,3200525278740.0
Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,40.336.839.641,33.500.278.488,40336839641.0,33500278488.0
