row_label_raw,row_label_full,15,(Giảm)/tăng các khoản nợ Ngân hàng Nhà nước Việt Nam,(1.299.113.521.915),1.134.159.966.572,numeric__(Giảm)/tăng các khoản nợ Ngân hàng Nhà nước Việt Nam,numeric__(1.299.113.521.915),numeric__1.134.159.966.572
16,16,16,Tăng tiền gửi và vay các tổ chức tín dụng khác,1.612.885.730.646,452.349.748.741,,1612885730646.0,452349748741.0
17,17,17,Tăng tiền gửi của khách hàng,8.772.079.396.161,7.181.943.002.376,,8772079396161.0,7181943002376.0
18,18,18,Tăng phát hành giấy tờ có giá,3.608.165.083.487,3.794.711.632.787,,3608165083487.0,3794711632787.0
19,19,19,"Tăng/(giảm) vốn tải trợ, ủy thác đầu tư, cho vay mà tổ chức tín dụng khác chịu rủi ro",2.074.366.622.423,(91.379.109.156),,2074366622423.0,-91379109156.0
21,21,21,Tăng khác về công nợ hoạt động,173.158.854.475,108.433.610.306,,173158854475.0,108433610306.0
22,22,22,Chi từ các quỹ,(5.433.500.000),(4.601.443.850),,-5433500000.0,-4601443850.0
