row_label_raw,row_label_full,col_0,Tỷ giá hối đoái tại ngày > 31/12/2019,Tỷ giá hối đoái tại ngày > 31/12/2018,numeric__Tỷ giá hối đoái tại ngày > 31/12/2019,numeric__Tỷ giá hối đoái tại ngày > 31/12/2018
USD/VND,USD/VND,USD/VND,23.175,23.180,23175.0,23180.0
EUR/VND,EUR/VND,EUR/VND,26.092,26.529,26092.0,26529.0
XAU/VND (chi),XAU/VND (chi),XAU/VND (chi),4.255.000,3.645.000,4255000.0,3645000.0
