row_label_raw,row_label_full,01,Thu nhập lãi và các khoản thu nhập tương tự nhận được,9.353.241.367.475,7.484.578.197.002,numeric__Thu nhập lãi và các khoản thu nhập tương tự nhận được,numeric__9.353.241.367.475,numeric__7.484.578.197.002
02,02,02,Chi phí lãi và các chi phí tương tự đã trả,(5.215.509.599.615),(3.777.019.834.345),,-5215509599615.0,-3777019834345.0
03,03,03,Thu nhập từ hoạt động dịch vụ nhận được,538.126.710.627,330.152.086.736,,538126710627.0,330152086736.0
04,04,04,"Chênh lệch số tiền thực thu từ hoạt động kinh doanh ngoại tệ, vàng và chứng khoán",1.205.828.860.238,1.045.190.103.802,,1205828860238.0,1045190103802.0
05,05,05,Thu nhập/(chi phí) khác,503.503.226.716,(73.152.150.910),,503503226716.0,-73152150910.0
06,06,06,"Tiền thu các khoản nợ đã được xử lý xóa, bù đáp bằng nguồn dự phòng rủi ro",230.238.369.106,119.157.439.779,,230238369106.0,119157439779.0
07,07,07,Tiền chi trả cho nhân viên và hoạt động quản lý,(2.349.975.466.519),(1.799.417.042.552),,-2349975466519.0,-1799417042552.0
08,08,08,Tiền thuế thu nhập doanh nghiệp thực nộp trong năm,(443.735.041.172),(431.397.075.948),,-443735041172.0,-431397075948.0
