row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Deferred income tax assets,Deferred income tax assets,Deferred income tax assets,"28,270,503,849","12,781,346,371",,
Unrealised profit,Unrealised profit,Unrealised profit,"28,270,503,849","12,781,346,371",,
Deferred income tax liabilities,Deferred income tax liabilities,Deferred income tax liabilities,"23,230,853,263","27,586,977,645",,
Provision for investments in subsidiaries,Provision for investments in subsidiaries,Provision for investments in subsidiaries,"23,230,853,263","27,586,977,645",,
