row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Short-term,Short-term,Short-term,"3,707,743,661","536,102,139",,
Provision for construction warranty,Provision for construction warranty,Provision for construction warranty,"3,707,743,661","536,102,139",,
Long-term,Long-term,Long-term,"2,770,235,688","2,987,151,320",,
Provision for construction warranty,Provision for construction warranty,Provision for construction warranty,"2,770,235,688","2,987,151,320",,
Total,Total,Total,"6,477,979,349","3,523,253,459",,
