row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Trade discount,Trade discount,Trade discount,"330,647,223","564,759,072",,
Sales rebates,Sales rebates,Sales rebates,"1,428,840,447","819,295,200",,
Sales return,Sales return,Sales return,"228,731,455,039","11,970,029,053",,
Total,Total,Total,"230,490,942,709","13,354,083,325",,
