row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Additional fees according to inspection conclusion,Additional fees according to inspection conclusion,Additional fees according to inspection conclusion,"13,134,792,363",-,,
Penalties expenses,Penalties expenses,Penalties expenses,"8,385,331,670","47,431,407,588",,
Others,Others,Others,"3,767,469,326","9,030,876,436",,
Total,Total,Total,"25,287,593,359","56,462,284,024",,
