row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Tiền mặt,Tiền mặt,Tiền mặt,3.412.756.137,2.371.988.995,3412756137.0,2371988995.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,388.291.737.243,2.294.565.429.850,388291737243.0,2294565429850.0
Các khoản tương đương tiền (i),Các khoản tương đương tiền (i),Các khoản tương đương tiền (i),393.461.024.424,10.368.325.240,393461024424.0,10368325240.0
Cộng,Cộng,Cộng,785.165.517.804,2.307.305.744.085,785165517804.0,2307305744085.0
