row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Phải trả bên thứ ba,Phải trả bên thứ ba,Phải trả bên thứ ba,251.860.416.747,404.092.542.427,251860416747.0,404092542427.0
Công ty TNHH Hai Pha Việt Nam,Công ty TNHH Hai Pha Việt Nam,Công ty TNHH Hai Pha Việt Nam,18.487.358.211,78.963.615.329,18487358211.0,78963615329.0
Phải trả người bán khác (i),Phải trả người bán khác (i),Phải trả người bán khác (i),233.373.058.536,325.128.927.098,233373058536.0,325128927098.0
Phải trả bên liên quan (Thuyết minh VIII.2),Phải trả bên liên quan (Thuyết minh VIII.2),Phải trả bên liên quan (Thuyết minh VIII.2),258.706.367.592,140.779.593.415,258706367592.0,140779593415.0
Cộng,Cộng,Cộng,510.566.784.339,544.872.135.842,510566784339.0,544872135842.0
