row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Short-term,Short-term,Short-term,"56,562,684,930","56,650,067,008",,
Revenue advanced from leasing Dai Phuoc golf course,Revenue advanced from leasing Dai Phuoc golf course,Revenue advanced from leasing Dai Phuoc golf course,"3,374,235,992","3,374,235,992",,
Others,Others,Others,"53,188,448,938","53,275,831,016",,
Long-term,Long-term,Long-term,"181,411,119,784","114,442,807,380",,
Revenue advanced from leasing Dai Phuoc golf course,Revenue advanced from leasing Dai Phuoc golf course,Revenue advanced from leasing Dai Phuoc golf course,"111,068,571,388","114,442,807,380",,
Others,Others,Others,"70,342,548,396",-,,
Total,Total,Total,"237,973,804,714","171,092,874,388",,
