row_label_raw,row_label_full,col_0,Current yearVND,Previous yearVND,numeric__Current yearVND,numeric__Previous yearVND
Interest expenses,Interest expenses,Interest expenses,"47,361,629,699","97,694,058,059",,
Reversal of provision for investments,Reversal of provision for investments,Reversal of provision for investments,"(20,000,000,000)","(42,449,511,901)",,
Bond issuance expenses,Bond issuance expenses,Bond issuance expenses,-,"19,427,375,083",,
Loss from liquidation of financial investments,Loss from liquidation of financial investments,Loss from liquidation of financial investments,-,"41,296,752,080",,
Loss from foreign exchange difference,Loss from foreign exchange difference,Loss from foreign exchange difference,-,"76,703,690",,
Others,Others,Others,"1,118,990,735","2,401,462,572",,
Total,Total,Total,"28,480,620,434","118,446,839,583",,
