row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Third parties,Third parties,Third parties,"251,860,416,747","404,092,542,427",,
Hai Pha Vietnam Company limited,Hai Pha Vietnam Company limited,Hai Pha Vietnam Company limited,"18,487,358,211","78,963,615,329",,
Others (i),Others (i),Others (i),"233,373,058,536","325,128,927,098",,
Trade payables are related parties (Note VIII.2),Trade payables are related parties (Note VIII.2),Trade payables are related parties (Note VIII.2),"258,706,367,592","140,779,593,415",,
Total,Total,Total,"510,566,784,339","544,872,135,842",,
