row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Tiền mặt,Tiền mặt,Tiền mặt,3.028.563.353,5.057.502.887,3028563353.0,5057502887.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,114.576.554.224,78.971.251.185,114576554224.0,78971251185.0
Cộng,Cộng,Cộng,117.605.117.577,84.028.754.072,117605117577.0,84028754072.0
