row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu, hàng hóa","Chi phí nguyên liệu, vật liệu, hàng hóa","Chi phí nguyên liệu, vật liệu, hàng hóa",216.350.951.277,480.854.343.855,216350951277.0,480854343855.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,5.608.886.575,5.468.991.152,5608886575.0,5468991152.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,7.021.161.027,2.556.956.599,7021161027.0,2556956599.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,3.776.542.086,2.016.906.482,3776542086.0,2016906482.0
Dự phòng bảo hành sản phẩm,Dự phòng bảo hành sản phẩm,Dự phòng bảo hành sản phẩm,10.355.556.665,-,10355556665.0,
"Chi phí dịch vụ mua ngoài, bằng tiền khác","Chi phí dịch vụ mua ngoài, bằng tiền khác","Chi phí dịch vụ mua ngoài, bằng tiền khác",102.770.355.554,571.781.979.319,102770355554.0,571781979319.0
Cộng,Cộng,Cộng,345.883.453.184,1.062.679.177.407,345883453184.0,1062679177407.0
