row_label_raw,row_label_full,"1. Tiền chỉ đề mua sắm, xây dựng TSCĐ",21,-,(2.429.308.888),numeric__21,numeric__-,numeric__(2.429.308.888)
"2. Tiền thu từ thanh lý, nhượng bán TSCĐ","2. Tiền thu từ thanh lý, nhượng bán TSCĐ","2. Tiền thu từ thanh lý, nhượng bán TSCĐ",22,779.220.779,-,22.0,779220779.0,
"3. Tiền chỉ cho vay, mua các công cụ nợ của đơn vị khác","3. Tiền chỉ cho vay, mua các công cụ nợ của đơn vị khác","3. Tiền chỉ cho vay, mua các công cụ nợ của đơn vị khác",23,(2.916.116.298.674),(2.706.982.963.201),23.0,-2916116298674.0,-2706982963201.0
"4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,2.832.437.644.575,2.020.397.107.859,24.0,2832437644575.0,2020397107859.0
5. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,5. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,5. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,102.050.000.000,-,26.0,102050000000.0,
"6. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia","6. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia","6. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,109.976.270.324,74.829.913.074,27.0,109976270324.0,74829913074.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,129.126.837.004,(614.185.251.156),30.0,129126837004.0,-614185251156.0
