row_label_raw,row_label_full,col_0,Vốn đầu tư của chủ sở hữu VND,Thặng dư vốn cổ phần VND,Cổ phiếu quỹ VND,Quỹ đầu tư phát triển VND,Lợi nhuận chưa phân phối VND,Lợi ích Cổ đông không kiểm soát VND,Tổng VND,numeric__Vốn đầu tư của chủ sở hữu VND,numeric__Thặng dư vốn cổ phần VND,numeric__Cổ phiếu quỹ VND,numeric__Quỹ đầu tư phát triển VND,numeric__Lợi nhuận chưa phân phối VND,numeric__Lợi ích Cổ đông không kiểm soát VND,numeric__Tổng VND
Số đầu năm trước,Số đầu năm trước,Số đầu năm trước,2.747.440.630.000,139.270.925.591,(42.082.508.146),19.572.915.034,287.325.720.824,68.666.385.436,3.220.194.068.739,2747440630000.0,139270925591.0,-42082508146.0,19572915034.0,287325720824.0,68666385436.0,3220194068739.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,-,-,-,183.558.269.276,10.445.329.195,194.003.598.471,,,,,183558269276.0,10445329195.0,194003598471.0
Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,-,-,-,-,(55.337.790.456),(6.030.912.778),(61.368.703.234),,,,,-55337790456.0,-6030912778.0,-61368703234.0
(Tăng) cổ phiếu quỹ,(Tăng) cổ phiếu quỹ,(Tăng) cổ phiếu quỹ,-,-,(92.599.450.000),-,-,-,(92.599.450.000),,,-92599450000.0,,,,-92599450000.0
Số đầu năm nay,Số đầu năm nay,Số đầu năm nay,2.747.440.630.000,139.270.925.591,(134.681.958.146),19.572.915.034,415.546.199.644,73.080.801.853,3.260.229.513.976,2747440630000.0,139270925591.0,-134681958146.0,19572915034.0,415546199644.0,73080801853.0,3260229513976.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,-,-,-,190.278.763.208,4.981.278.705,195.260.041.913,,,,,190278763208.0,4981278705.0,195260041913.0
Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,-,-,-,-,(21.123.439.621),(2.302.108.935),(23.425.548.556),,,,,-21123439621.0,-2302108935.0,-23425548556.0
Số cuối năm nay,Số cuối năm nay,Số cuối năm nay,2.747.440.630.000,139.270.925.591,(134.681.958.146),19.572.915.034,584.701.523.231,75.759.971.623,3.432.064.007.333,2747440630000.0,139270925591.0,-134681958146.0,19572915034.0,584701523231.0,75759971623.0,3432064007333.0
