row_label_raw,row_label_full,col_0,31/12/2021 > Giá trị ghi số Triệu VND,31/12/2021 > Giá trị hợp lý Triệu VND,31/12/2020 > Giá trị ghi số Triệu VND,31/12/2020 > Giá trị hợp lý Triệu VND,numeric__31/12/2021 > Giá trị ghi số Triệu VND,numeric__31/12/2021 > Giá trị hợp lý Triệu VND,numeric__31/12/2020 > Giá trị ghi số Triệu VND,numeric__31/12/2020 > Giá trị hợp lý Triệu VND
Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,,,,
Được phân loại là nợ phải trả tài chính được xác định theo giá trị phân bổ:- Các khoản nợ Chính phủ và NHNNVN,Nợ phải trả tài chính > Được phân loại là nợ phải trả tài chính được xác định theo giá trị phân bổ:- Các khoản nợ Chính phủ và NHNNVN,Được phân loại là nợ phải trả tài chính được xác định theo giá trị phân bổ:- Các khoản nợ Chính phủ và NHNNVN,996,(*),1.254,(*),996.0,,1254.0,
- Tiền gửi và vay các TCTD khác,Nợ phải trả tài chính > - Tiền gửi và vay các TCTD khác,- Tiền gửi và vay các TCTD khác,15.622.295,(*),19.087.651,(*),15622295.0,,19087651.0,
- Tiền gửi của khách hàng,Nợ phải trả tài chính > - Tiền gửi của khách hàng,- Tiền gửi của khách hàng,115.402.066,(*),98.318.833,(*),115402066.0,,98318833.0,
- Các công cụ tài chính phải sinh và các khoản nợ phải trả tài chính khác,Nợ phải trả tài chính > - Các công cụ tài chính phải sinh và các khoản nợ phải trả tài chính khác,- Các công cụ tài chính phải sinh và các khoản nợ phải trả tài chính khác,3.112,(*),5.571,(*),3112.0,,5571.0,
"- Vốn tài trợ, ủy thác đầu tư, cho vay TCTD chịu rủi ro","Nợ phải trả tài chính > - Vốn tài trợ, ủy thác đầu tư, cho vay TCTD chịu rủi ro","- Vốn tài trợ, ủy thác đầu tư, cho vay TCTD chịu rủi ro",464.623,(*),472.367,(*),464623.0,,472367.0,
- Phát hành giấy tờ có giá,Nợ phải trả tài chính > - Phát hành giấy tờ có giá,- Phát hành giấy tờ có giá,10.360.103,(*),6.957.313,(*),10360103.0,,6957313.0,
"- Các khoản lãi, phí phải trả","Nợ phải trả tài chính > - Các khoản lãi, phí phải trả","- Các khoản lãi, phí phải trả",2.371.439,(*),2.410.083,(*),2371439.0,,2410083.0,
- Nợ phải trả tài chính khác,Nợ phải trả tài chính > - Nợ phải trả tài chính khác,- Nợ phải trả tài chính khác,634.744,(*),292.204,(*),634744.0,,292204.0,
