row_label_raw,row_label_full,col_0,2021Triệu VND,2020Triệu VND,numeric__2021Triệu VND,numeric__2020Triệu VND
Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,,
▪ Dịch vụ thanh toán và ngân quỹ,Thu nhập từ hoạt động dịch vụ từ > ▪ Dịch vụ thanh toán và ngân quỹ,▪ Dịch vụ thanh toán và ngân quỹ,97.635,85.444,97635.0,85444.0
▪ Hoa hồng môi giới bảo hiểm,Thu nhập từ hoạt động dịch vụ từ > ▪ Hoa hồng môi giới bảo hiểm,▪ Hoa hồng môi giới bảo hiểm,51.438,71.792,51438.0,71792.0
▪ Dịch vụ cho thuê tài sản,Thu nhập từ hoạt động dịch vụ từ > ▪ Dịch vụ cho thuê tài sản,▪ Dịch vụ cho thuê tài sản,39.364,42.443,39364.0,42443.0
▪ Dịch vụ khác,Thu nhập từ hoạt động dịch vụ từ > ▪ Dịch vụ khác,▪ Dịch vụ khác,92.097,10.269,92097.0,10269.0
,,,280.534,209.948,280534.0,209948.0
Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,,
▪ Dịch vụ thanh toán và ngân quỹ,Chi phí hoạt động dịch vụ cho > ▪ Dịch vụ thanh toán và ngân quỹ,▪ Dịch vụ thanh toán và ngân quỹ,(67.148),(51.258),-67148.0,-51258.0
▪ Chi phí hoa hồng môi giới khác,Chi phí hoạt động dịch vụ cho > ▪ Chi phí hoa hồng môi giới khác,▪ Chi phí hoa hồng môi giới khác,(389),(35.883),-389.0,-35883.0
▪ Dịch vụ tư vấn,Chi phí hoạt động dịch vụ cho > ▪ Dịch vụ tư vấn,▪ Dịch vụ tư vấn,(4.168),(4.359),-4168.0,-4359.0
▪ Phí bưu điện và mạng viễn thông,Chi phí hoạt động dịch vụ cho > ▪ Phí bưu điện và mạng viễn thông,▪ Phí bưu điện và mạng viễn thông,(882),(837),-882.0,-837.0
▪ Các chi phí khác,Chi phí hoạt động dịch vụ cho > ▪ Các chi phí khác,▪ Các chi phí khác,(339),(263),-339.0,-263.0
,,,(72.926),(92.600),-72926.0,-92600.0
Lãi thuần từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ cho > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,207.608,117.348,207608.0,117348.0
