row_label_raw,row_label_full,"Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo)","Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo)_1","Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo)_2","Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo)_3","Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo)_4","Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo)_5","Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo)_6","Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo) > Mẫu B05/TCTD(Ban hành theo Thông tư số 49/2014/TT-NHNNngày 31 tháng 12 năm 2014 củaNgân hàng Nhà nước Việt Nam)","Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo) > Mẫu B05/TCTD(Ban hành theo Thông tư số 49/2014/TT-NHNNngày 31 tháng 12 năm 2014 củaNgân hàng Nhà nước Việt Nam)_1","numeric__Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo)_1","numeric__Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo)_2","numeric__Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo)_3","numeric__Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo)_4","numeric__Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo)_5","numeric__Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo)_6","numeric__Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo) > Mẫu B05/TCTD(Ban hành theo Thông tư số 49/2014/TT-NHNNngày 31 tháng 12 năm 2014 củaNgân hàng Nhà nước Việt Nam)","numeric__Ngân hàng Thương mại Cổ phần Nam Á201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2021 (tiếp theo) > Mẫu B05/TCTD(Ban hành theo Thông tư số 49/2014/TT-NHNNngày 31 tháng 12 năm 2014 củaNgân hàng Nhà nước Việt Nam)_1"
"Mức độ tập trung của tài sản, nợ phải trả và các cam kết ngoại bảng theo khu vực địa lý","Mức độ tập trung của tài sản, nợ phải trả và các cam kết ngoại bảng theo khu vực địa lý","Mức độ tập trung của tài sản, nợ phải trả và các cam kết ngoại bảng theo khu vực địa lý","Mức độ tập trung của tài sản, nợ phải trả và các cam kết ngoại bảng theo khu vực địa lý","Mức độ tập trung của tài sản, nợ phải trả và các cam kết ngoại bảng theo khu vực địa lý","Mức độ tập trung của tài sản, nợ phải trả và các cam kết ngoại bảng theo khu vực địa lý","Mức độ tập trung của tài sản, nợ phải trả và các cam kết ngoại bảng theo khu vực địa lý","Mức độ tập trung của tài sản, nợ phải trả và các cam kết ngoại bảng theo khu vực địa lý","Mức độ tập trung của tài sản, nợ phải trả và các cam kết ngoại bảng theo khu vực địa lý","Mức độ tập trung của tài sản, nợ phải trả và các cam kết ngoại bảng theo khu vực địa lý","Mức độ tập trung của tài sản, nợ phải trả và các cam kết ngoại bảng theo khu vực địa lý",,,,,,,,
Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,,,,,,,,
,,,Tiền gửi và cho vay các TCTD khác – gộp Triệu VND,Chứng khoán kinh doanh – gộp Triệu VND,Cho vay khách hàng – gộp Triệu VND,Chứng khoán đầu tư – gộp Triệu VND,Tiền gửi và vay từ TCTD khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Phát hành giấy tờ có giáTriệu VND,Các cam kết tín dụngTriệu VND,,,,,,,,
Trong nướcNước ngoài,Tại ngày 31 tháng 12 năm 2021 > Trong nướcNước ngoài,Trong nướcNước ngoài,17.342.872427.361,144.141-,102.653.266-,23.164.414-,14.433.0331.189.262,115.402.066-,10.360.103-,1.979.290-,17342872427361.0,,,,144330331189262.0,,,
Trong nướcNước ngoài,Tại ngày 31 tháng 12 năm 2021 > Trong nướcNước ngoài,Trong nướcNước ngoài,17.770.233,144.141,102.653.266,23.164.414,15.622.295,115.402.066,10.360.103,1.979.290,17770233.0,144141.0,102653266.0,23164414.0,15622295.0,115402066.0,10360103.0,1979290.0
Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,,,,,,,,
,,,Tiền gửi và cho vay các TCTD khác – gộp Triệu VND,Chứng khoán kinh doanh – gộp Triệu VND,Cho vay khách hàng – gộp Triệu VND,Chứng khoán đầu tư – gộp Triệu VND,Tiền gửi và vay từ TCTD khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Phát hành giấy tờ có giáTriệu VND,Các cam kết tín dụngTriệu VND,,,,,,,,
Trong nướcNước ngoài,Tại ngày 31 tháng 12 năm 2020 > Trong nướcNước ngoài,Trong nướcNước ngoài,11.697.439196.104,144.141-,89.171.618-,20.282.921-,18.740.701346.950,98.318.833-,6.957.313-,2.106.642-,11697439196104.0,,,,18740701346950.0,,,
Trong nướcNước ngoài,Tại ngày 31 tháng 12 năm 2020 > Trong nướcNước ngoài,Trong nướcNước ngoài,11.893.543,144.141,89.171.618,20.282.921,19.087.651,98.318.833,6.957.313,2.106.642,11893543.0,144141.0,89171618.0,20282921.0,19087651.0,98318833.0,6957313.0,2106642.0
