row_label_raw,row_label_full,col_0,2021Triệu VND,2020Triệu VND,numeric__2021Triệu VND,numeric__2020Triệu VND
Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,,
▪ Thu lãi cho vay,Thu nhập lãi và các khoản thu nhập tương tự > ▪ Thu lãi cho vay,▪ Thu lãi cho vay,10.124.646,8.422.428,10124646.0,8422428.0
"▪ Thu lãi từ kinh doanh, đầu tư chứng khoán nợ","Thu nhập lãi và các khoản thu nhập tương tự > ▪ Thu lãi từ kinh doanh, đầu tư chứng khoán nợ","▪ Thu lãi từ kinh doanh, đầu tư chứng khoán nợ",716.980,470.869,716980.0,470869.0
▪ Thu lãi tiền gửi,Thu nhập lãi và các khoản thu nhập tương tự > ▪ Thu lãi tiền gửi,▪ Thu lãi tiền gửi,69.430,117.600,69430.0,117600.0
▪ Thu từ nghiệp vụ bảo lãnh,Thu nhập lãi và các khoản thu nhập tương tự > ▪ Thu từ nghiệp vụ bảo lãnh,▪ Thu từ nghiệp vụ bảo lãnh,11.255,10.349,11255.0,10349.0
▪ Thu nhập khác từ hoạt động tín dụng,Thu nhập lãi và các khoản thu nhập tương tự > ▪ Thu nhập khác từ hoạt động tín dụng,▪ Thu nhập khác từ hoạt động tín dụng,129.804,55.198,129804.0,55198.0
,,,11.052.115,9.076.444,11052115.0,9076444.0
Chi phí lãi và các khoản chi phí tương tự,Chi phí lãi và các khoản chi phí tương tự,Chi phí lãi và các khoản chi phí tương tự,Chi phí lãi và các khoản chi phí tương tự,Chi phí lãi và các khoản chi phí tương tự,,
▪ Trả lãi tiền gửi,Chi phí lãi và các khoản chi phí tương tự > ▪ Trả lãi tiền gửi,▪ Trả lãi tiền gửi,(6.112.739),(5.971.383),-6112739.0,-5971383.0
▪ Trả lãi phát hành giấy tờ có giá,Chi phí lãi và các khoản chi phí tương tự > ▪ Trả lãi phát hành giấy tờ có giá,▪ Trả lãi phát hành giấy tờ có giá,(563.120),(438.529),-563120.0,-438529.0
▪ Trả lãi tiền vay,Chi phí lãi và các khoản chi phí tương tự > ▪ Trả lãi tiền vay,▪ Trả lãi tiền vay,(52.684),(18.386),-52684.0,-18386.0
▪ Trả lãi thuê tài chính,Chi phí lãi và các khoản chi phí tương tự > ▪ Trả lãi thuê tài chính,▪ Trả lãi thuê tài chính,(3.268),(2.270),-3268.0,-2270.0
▪ Chi phí khác cho hoạt động tín dụng,Chi phí lãi và các khoản chi phí tương tự > ▪ Chi phí khác cho hoạt động tín dụng,▪ Chi phí khác cho hoạt động tín dụng,(59.546),(53.637),-59546.0,-53637.0
,,,(6.791.357),(6.484.205),-6791357.0,-6484205.0
Thu nhập lãi và các khoản thu nhập tương tự thuần,Chi phí lãi và các khoản chi phí tương tự > Thu nhập lãi và các khoản thu nhập tương tự thuần,Thu nhập lãi và các khoản thu nhập tương tự thuần,4.260.758,2.592.239,4260758.0,2592239.0
