row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,39.411.060.628,67.989.215.943,39411060628.0,67989215943.0
Xóa sổ công nợ,Xóa sổ công nợ,Xóa sổ công nợ,25.954.919.573,-,25954919573.0,
Thanh lý tài sản và bán phế liệu,Thanh lý tài sản và bán phế liệu,Thanh lý tài sản và bán phế liệu,10.693.797.787,6.099.229.545,10693797787.0,6099229545.0
"Các khoản phạt, bồi thường","Các khoản phạt, bồi thường","Các khoản phạt, bồi thường",817.244.888,58.743.822.739,817244888.0,58743822739.0
Phân bổ lợi nhuận chưa thực hiện từ việc góp vốn vào công ty liên doanh,Phân bổ lợi nhuận chưa thực hiện từ việc góp vốn vào công ty liên doanh,Phân bổ lợi nhuận chưa thực hiện từ việc góp vốn vào công ty liên doanh,270.785.637,541.571.274,270785637.0,541571274.0
Khác,Khác,Khác,1.674.312.743,2.604.592.385,1674312743.0,2604592385.0
Chi phí khác,Chi phí khác,Chi phí khác,(17.656.548.108),(21.094.868.029),-17656548108.0,-21094868029.0
Chi phí phạt,Chi phí phạt,Chi phí phạt,(9.041.575.948),(4.758.575.907),-9041575948.0,-4758575907.0
Xóa sổ,Xóa sổ,Xóa sổ,(1.036.432.964),(5.237.675.770),-1036432964.0,-5237675770.0
Thanh lý tài sản,Thanh lý tài sản,Thanh lý tài sản,-,(8.157.307.998),,-8157307998.0
Khác,Khác,Khác,(7.578.539.196),(2.941.308.354),-7578539196.0,-2941308354.0
LỢI NHUẬN KHÁC,LỢI NHUẬN KHÁC,LỢI NHUẬN KHÁC,21.754.512.520,46.894.347.914,21754512520.0,46894347914.0
