row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,127.990.315.380,110.004.860.307,127990315380.0,110004860307.0
Phải thu về cho vay các bên khác,Phải thu về cho vay các bên khác,Phải thu về cho vay các bên khác,95.222.251.380,81.219.350.307,95222251380.0,81219350307.0
- Công ty TNHH Xây dựng vàThương mại DLC,- Công ty TNHH Xây dựng vàThương mại DLC,- Công ty TNHH Xây dựng vàThương mại DLC,35.675.832.377,35.675.832.377,35675832377.0,35675832377.0
- Công ty Cổ phần MDF Việt Nam,- Công ty Cổ phần MDF Việt Nam,- Công ty Cổ phần MDF Việt Nam,20.400.000.000,26.400.000.000,20400000000.0,26400000000.0
- Công ty TNHH Xây dựng Đồng Long,- Công ty TNHH Xây dựng Đồng Long,- Công ty TNHH Xây dựng Đồng Long,14.143.517.930,14.143.517.930,14143517930.0,14143517930.0
- Công ty Cổ phần Chế biến Gỗ TrườngThành M'Drắk,- Công ty Cổ phần Chế biến Gỗ TrườngThành M'Drắk,- Công ty Cổ phần Chế biến Gỗ TrườngThành M'Drắk,10.496.143.573,-,10496143573.0,
- Công ty Cổ phần Vật liệu Xây dựngTrường Thành – Phước An,- Công ty Cổ phần Vật liệu Xây dựngTrường Thành – Phước An,- Công ty Cổ phần Vật liệu Xây dựngTrường Thành – Phước An,9.506.757.500,-,9506757500.0,
- Công ty Cổ phần Nông Lâm CôngNghiệp Trường An,- Công ty Cổ phần Nông Lâm CôngNghiệp Trường An,- Công ty Cổ phần Nông Lâm CôngNghiệp Trường An,5.000.000.000,5.000.000.000,5000000000.0,5000000000.0
Phải thu về cho vay bên liên quan (*) (TM số 33),Phải thu về cho vay bên liên quan (*) (TM số 33),Phải thu về cho vay bên liên quan (*) (TM số 33),32.768.064.000,28.785.510.000,32768064000.0,28785510000.0
Dài hạn,Dài hạn,Dài hạn,4.581.360.000,9.107.358.000,4581360000.0,9107358000.0
Phải thu về cho bên liên quan vay (*) (TM số 33),Phải thu về cho bên liên quan vay (*) (TM số 33),Phải thu về cho bên liên quan vay (*) (TM số 33),4.581.360.000,9.107.358.000,4581360000.0,9107358000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,132.571.675.380,119.112.218.307,132571675380.0,119112218307.0
Dự phòng phải thu cho vay khó đòi,Dự phòng phải thu cho vay khó đòi,Dự phòng phải thu cho vay khó đòi,(65.747.420.222),(45.744.519.149),-65747420222.0,-45744519149.0
GIÁ TRI THUẢN,GIÁ TRI THUẢN,GIÁ TRI THUẢN,66.824.255.158,73.367.699.158,66824255158.0,73367699158.0
