row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,2.383.068.543.372,2.825.685.710.923,,,2383068543372.0,2825685710923.0
310,310,310,I. Nợ ngắn hạn,,2.341.539.684.975,2.793.957.946.760,,,2341539684975.0,2793957946760.0
311,311,311,1. Phải trả người bán ngắn hạn,19.1,297.587.086.582,264.849.321.847,,191.0,297587086582.0,264849321847.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,19.2,1.178.829.443.596,1.121.036.822.773,,192.0,1178829443596.0,1121036822773.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,20,27.954.161.850,28.761.968.603,,20.0,27954161850.0,28761968603.0
314,314,314,4. Phải trả người lao động,,44.242.352.763,55.632.795.616,,,44242352763.0,55632795616.0
315,315,315,5. Chi phí phải trả ngắn hạn,21,355.225.001.016,404.109.438.482,,21.0,355225001016.0,404109438482.0
319,319,319,6. Phải trả ngắn hạn khác,23,406.553.989.459,410.430.402.599,,23.0,406553989459.0,410430402599.0
320,320,320,7. Vay ngắn hạn,24,29.248.600.000,507.238.147.131,,24.0,29248600000.0,507238147131.0
322,322,322,"8. Quý khen thưởng, phúc lợi",,1.899.049.709,1.899.049.709,,,1899049709.0,1899049709.0
330,330,330,II. Nợ dài hạn,,41.528.858.397,31.727.764.163,,,41528858397.0,31727764163.0
336,336,336,1. Doanh thu chưa thực hiện dài hạn,22,8.745.226.435,9.016.012.072,,22.0,8745226435.0,9016012072.0
337,337,337,2. Phải trả dài hạn khác,,640.000.000,640.000.000,,,640000000.0,640000000.0
338,338,338,3. Vay dài hạn,24,10.916.600.000,-,,24.0,10916600000.0,
341,341,341,4. Thuế thu nhập hoãn lại phải trả,32.3,19.303.799.462,20.148.519.591,,323.0,19303799462.0,20148519591.0
342,342,342,5. Dự phòng phải trả dài hạn,,1.923.232.500,1.923.232.500,,,1923232500.0,1923232500.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,455.270.835.763,(584.856.311.950),,,455270835763.0,-584856311950.0
410,410,410,I. Vốn chủ sở hữu,,455.239.100.509,(584.888.047.204),,,455239100509.0,-584888047204.0
411,411,411,1. Vốn cổ phần,25.1,4.111.983.020.000,3.111.983.020.000,,251.0,4111983020000.0,3111983020000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.111.983.020.000,3.111.983.020.000,,,3111983020000.0,3111983020000.0
411b,411b,411b,- Cổ phiếu ưu đãi,,1.000.000.000.000,-,,,1000000000000.0,
412,412,412,2. Thắng dư vốn cổ phần,25.1,(517.711.506.620),(529.316.706.910),,251.0,-517711506620.0,-529316706910.0
415,415,415,3. Cổ phiếu quỹ,25.1,(552.965.000),(10.510.764.710),,251.0,-552965000.0,-10510764710.0
418,418,418,4. Quý đầu tư phát triển,25.1,17.170.909.622,17.170.909.622,,251.0,17170909622.0,17170909622.0
420,420,420,5. Quý khác thuộc vốn chủ sở hữu,25.1,8.963.110,8.963.110,,251.0,8963110.0,8963110.0
421,421,421,6. Lỗ lũy kế,25.1,(3.052.481.691.424),(3.043.809.671.654),,251.0,-3052481691424.0,-3043809671654.0
421a,421a,421a,- Lỗ lũy kế đến cuối năm trước,,(3.043.809.671.654),(3.019.075.029.068),,,-3043809671654.0,-3019075029068.0
421b,421b,421b,- Lỗ năm nay,,(8.672.019.770),(24.734.642.586),,,-8672019770.0,-24734642586.0
429,429,429,7. Lợi ích cổ đông không kiểm soát,25.5,(103.177.629.179),(130.413.796.662),,255.0,-103177629179.0,-130413796662.0
430,430,430,II. Nguồn kính phí và quỹ khác,,31.735.254,31.735.254,,,31735254.0,31735254.0
431,431,431,1. Nguồn kính phí cho công ty con,,31.735.254,31.735.254,,,31735254.0,31735254.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,2.838.339.479.135,2.240.829.398.973,,,2838339479135.0,2240829398973.0
