row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,2.089.721.996.200,1.525.830.430.714,,,2089721996200.0,1525830430714.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,243.737.481.683,76.229.856.308,,5.0,243737481683.0,76229856308.0
111,111,111,1. Tiền,,47.509.379.884,43.328.570.496,,,47509379884.0,43328570496.0
112,112,112,2. Các khoản tương đương tiền,,196.228.101.799,32.901.285.812,,,196228101799.0,32901285812.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,20.684.521.376,7.746.580.608,,,20684521376.0,7746580608.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,6,20.684.521.376,7.746.580.608,,6.0,20684521376.0,7746580608.0
130,130,130,III. Các khoản phải thu ngắn hạn,,548.508.666.602,362.807.574.000,,,548508666602.0,362807574000.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7.1,571.066.368.037,492.780.059.157,,71.0,571066368037.0,492780059157.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7.2,93.565.611.325,94.629.238.499,,72.0,93565611325.0,94629238499.0
134,134,134,3. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,8,10.045.211.083,41.141.443.587,,8.0,10045211083.0,41141443587.0
135,135,135,4. Phải thu về cho vay ngắn hạn,9,127.990.315.380,110.004.860.307,,9.0,127990315380.0,110004860307.0
136,136,136,5. Phải thu ngắn hạn khác,10,193.208.174.598,32.514.788.245,,10.0,193208174598.0,32514788245.0
137,137,137,6. Dự phòng phải thu ngắn hạn khó đòi,11,(447.367.013.821),(408.262.815.795),,11.0,-447367013821.0,-408262815795.0
140,140,140,IV. Hàng tồn kho,12,933.585.211.071,782.161.907.902,,12.0,933585211071.0,782161907902.0
141,141,141,1. Hàng tồn kho,,1.157.937.314.388,1.209.747.073.143,,,1157937314388.0,1209747073143.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(224.352.103.317),(427.585.165.241),,,-224352103317.0,-427585165241.0
150,150,150,V. Tài sản ngắn hạn khác,,343.206.115.468,296.884.511.896,,,343206115468.0,296884511896.0
151,151,151,1. Chi phí trả trước ngắn hạn,16,16.086.550.228,14.304.633.051,,16.0,16086550228.0,14304633051.0
152,152,152,2. Thuế GTGT được khấu trừ,20,97.918.607.865,53.452.282.349,,20.0,97918607865.0,53452282349.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,20,3.545.168.649,3.471.807.770,,20.0,3545168649.0,3471807770.0
155,155,155,4. Tài sản ngắn hạn khác,23,225.655.788.726,225.655.788.726,,23.0,225655788726.0,225655788726.0
200,200,200,B. TÀI SẢN DÀI HẠN,,748.617.382.935,714.998.968.259,,,748617382935.0,714998968259.0
210,210,210,I. Khoản phải thu dài hạn,,4.581.360.000,9.107.358.000,,,4581360000.0,9107358000.0
215,215,215,1. Phải thu về cho vay dài hạn,9,4.581.360.000,9.107.358.000,,9.0,4581360000.0,9107358000.0
220,220,220,II. Tài sản cố định,,370.918.784.493,381.567.005.815,,,370918784493.0,381567005815.0
221,221,221,1. Tài sản cố định hữu hình,13,267.461.829.032,273.371.437.564,,13.0,267461829032.0,273371437564.0
222,222,222,Nguyên giá,,771.668.759.672,813.236.948.464,,,771668759672.0,813236948464.0
223,223,223,Giá trị khấu hao lũy kế,,(504.206.930.640),(539.865.510.900),,,-504206930640.0,-539865510900.0
227,227,227,2. Tài sản cố định vô hình,14,103.456.955.461,108.195.568.251,,14.0,103456955461.0,108195568251.0
228,228,228,Nguyên giá,,134.454.100.420,133.469.300.420,,,134454100420.0,133469300420.0
229,229,229,Giá trị hao mòn lũy kế,,(30.997.144.959),(25.273.732.169),,,-30997144959.0,-25273732169.0
240,240,240,III. Tài sản dở dang dài hạn,,61.520.035.845,39.711.880.567,,,61520035845.0,39711880567.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,15,61.520.035.845,39.711.880.567,,15.0,61520035845.0,39711880567.0
250,250,250,IV. Đầu tư tài chính dài hạn,,73.111.279.908,73.624.304.767,,,73111279908.0,73624304767.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",17,69.921.495.142,71.708.516.919,,17.0,69921495142.0,71708516919.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,17,1.079.784.766,1.079.784.766,,17.0,1079784766.0,1079784766.0
255,255,255,3. Đầu tư nắm giữ đến ngày đáo hạn,,2.110.000.000,836.003.082,,,2110000000.0,836003082.0
260,260,260,V. Tài sản dài hạn khác,,238.485.922.689,210.988.419.110,,,238485922689.0,210988419110.0
261,261,261,1. Chi phí trả trước dài hạn,16,71.332.814.926,33.278.272.964,,16.0,71332814926.0,33278272964.0
269,269,269,2. Lợi thế thương mại,18,167.153.107.763,177.710.146.146,,18.0,167153107763.0,177710146146.0
270,270,270,TỔNG CỘNG TÀI SẢN,,2.838.339.379.135,2.240.829.398.973,,,2838339379135.0,2240829398973.0
